Positive	Negative	Text	Explanation
1	-1	[Gradle Release Plugin] - new version commit:  '0.20.1-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 1 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.20.0'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	0.20.0-SNAPSHOT	0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -SNAPSHOT [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1610 from benjchristensen/multicast-without-factory  Deprecate Multicast without Factory	Merge pull request #1610 from benjchristensen /multicast -without -factory Deprecate Multicast without Factory [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1611 from benjchristensen/superfluous-overloads  Deprecate Superfluous Methods with Scheduler Overload	Merge pull request #1611 from benjchristensen /superfluous[-2]-overloads Deprecate Superfluous[-2]Methods with Scheduler Overload [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Deprecate Superfluous Methods with Scheduler Overload  These should just use subscribeOn if scheduling is wanted.	Deprecate Superfluous[-2]Methods with Scheduler Overload These should just use subscribeOn if scheduling is wanted .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #1592 from benjchristensen/using-1466  Decouple Dispose Function for Using	Merge pull request #1592 from benjchristensen /using -1466 Decouple Dispose[-2]Function for Using [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Deprecate Old Using Method	Deprecate Old Using Method [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Deprecate Multicast without Factory	Deprecate Multicast without Factory [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #1609 from zsxwing/rxscala-backpressure  RxScala: Add backpressure support	Merge pull request #1609 from zsxwing /rxscala -backpressure RxScala :Add backpressure support[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1608 from davidmoten/window-add-overload  Add missing window with time overload	Merge pull request #1608 from davidmoten /window -add -overload Add missing window with time overload [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update createExampleWithBackpressure to use subscribeOn	Update createExampleWithBackpressure to use subscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	RxScala: Add backpressure support	RxScala :Add backpressure support[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	add missing window with time overload, the one that has control over every parameter	add missing window with time overload ,the one that has control over every parameter [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1601 from zsxwing/rxscala-multicast  RxScala: Change "multicast" to be consistent with RxJava	Merge pull request #1601 from zsxwing /rxscala -multicast RxScala :Change 'multicast 'to be consistent with RxJava [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1605 from jbripley/rxscala-retrywhensignature  RxScala: Update signatures of retryWhen/repeatWhen to match RxJava	Merge pull request #1605 from jbripley /rxscala -retrywhensignature RxScala :Update signatures of retryWhen /repeatWhen to match RxJava [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Update signatures of retryWhen/repeatWhen to match RxJava	RxScala :Update signatures of retryWhen /repeatWhen to match RxJava [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1597 from GeorgiKhomeriki/master  reactivex.io: RxScala getting started examples	Merge pull request #1597 from GeorgiKhomeriki /master reactivex .[sentence: 1,-1] io :RxScala getting started examples [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1599 from davidmoten/reuse  reuse existing methods	Merge pull request #1599 from davidmoten /reuse reuse existing methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1598 from jbripley/rxscala-doonunsubscribe  RxScala: Add mapping to RxJava doOnUnsubscribe	Merge pull request #1598 from jbripley /rxscala -doonunsubscribe RxScala :Add mapping to RxJava doOnUnsubscribe [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1600 from jbripley/rxscala-javadocfixes  RxScala: JavaDoc fixes to not use code or link	Merge pull request #1600 from jbripley /rxscala -javadocfixes RxScala :JavaDoc fixes to not use code or link [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1602 from abersnaze/consistent-retrywhen  Make retryWhen the same with the Scheduler as the retryWhen without the Scheduler	Merge pull request #1602 from abersnaze /consistent -retrywhen Make retryWhen the same with the Scheduler as the retryWhen without the Scheduler [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	removed the unnecessary ` extends Notification<?>` from repeatWhen too.	removed the unnecessary[-2]`extends Notification <?>`[sentence: 1,-2] from repeatWhen too .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Make retryWhen the same with the Scheduler as the retryWhen without the Scheduler.	Make retryWhen the same with the Scheduler as the retryWhen without the Scheduler .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Change "multicast" to be consistent with RxJava	RxScala :Change 'multicast 'to be consistent with RxJava [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: JavaDoc fixes to not use code or link	RxScala :JavaDoc fixes to not use code or link [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Add mapping to RxJava doOnSubscribe  - Fix doOnUnsubscribe JavaDoc to not use @code/@link	RxScala :Add mapping to RxJava doOnSubscribe -Fix doOnUnsubscribe JavaDoc to not use @code /@link [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	reuse existing methods	reuse existing methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadoc enhancements for the new doOnSubscribe() method	javadoc enhancements for the new doOnSubscribe ()method [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Add mapping to RxJava doOnUnsubscribe	RxScala :Add mapping to RxJava doOnUnsubscribe [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	reactive.io: RxScala getting started examples	reactive[-2].[sentence: 1,-2] io :RxScala getting started examples [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1593 from benjchristensen/doOnSubscribe  doOnSubscribe	Merge pull request #1593 from benjchristensen /doOnSubscribe doOnSubscribe [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	doOnSubscribe	doOnSubscribe [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	and... the inevitable javadoc enhancements (for the new doOnUnsubscribe method)...	and ...[sentence: 1,-1] the inevitable javadoc enhancements (for the new doOnUnsubscribe method )...[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1589 from g9yuayon/operatorOnUnsubscribed  Added doOnSubscribe() to Observable	Merge pull request #1589 from g9yuayon /operatorOnUnsubscribed Added doOnSubscribe ()to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Decouple Dispose Function for Using  As per discussion at https://github.com/Netflix/RxJava/issues/1466	Decouple Dispose[-2]Function for Using As per discussion at https ://github .[sentence: 1,-2] com /Netflix /RxJava /issues /1466 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Added doOnSubscribe() to Observable	Added doOnSubscribe ()to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1586 from jbripley/rxscala-just  RxScala: Observable.items(T*) -> Observable.just(T*)	Merge pull request #1586 from jbripley /rxscala -just RxScala :Observable .[sentence: 1,-1] items (T ->Observable .[sentence: 1,-1] just (T [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1587 from jbripley/rxscala-replace-deprecated  RxScala: Switch mapped RxJava methods to non-deprecated versions	Merge pull request #1587 from jbripley /rxscala -replace -deprecated RxScala :Switch mapped RxJava methods to non -deprecated versions [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Switch mapped RxJava methods to map to non-deprecated versions  - Mark onErrorFlatMap/from(Iterable, Scheduler) as deprecated, since the RxJava version will go away	RxScala :Switch mapped RxJava methods to map to non -deprecated versions -Mark onErrorFlatMap /from (Iterable ,Scheduler )as deprecated ,since the RxJava version will go away [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Observable.items(T*) -> Observable.just(T*)	RxScala :Observable .[sentence: 1,-1] items (T ->Observable .[sentence: 1,-1] just (T [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadoc enhancements for from(a,b,c...) to just(a,b,c...) switchover	javadoc enhancements for from (a ,b ,c ...)[sentence: 1,-1] to just (a ,b ,c ...)[sentence: 1,-1] switchover [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.20.0-RC6	Version 0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC6 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.20.0-RC7-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC7 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.20.0-RC6'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC6 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1545 from ronshapiro/master  Make Android ViewObservable.input observe TextView instead of String	Merge pull request #1545 from ronshapiro /master Make Android ViewObservable .[sentence: 1,-1] input observe TextView instead of String [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1576 from benjchristensen/from-items  from(T) -> just(T)	Merge pull request #1576 from benjchristensen /from -items from (T )->just (T )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadoc enhancements for zip(iterable) => zipWith(iterable) switchover	javadoc enhancements for zip (iterable )=>zipWith (iterable )switchover [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1583 from benjchristensen/repeat-concat  Redo/Repeat Backpressure	Merge pull request #1583 from benjchristensen /repeat -concat Redo /Repeat Backpressure [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Redo/Repeat Backpressure  Fix backpressure and memory leaks  This now works:      public static void main(String[] args) {         Observable<Integer> o1 = Observable.from(1, 1).concatWith(Observable.just(-1).repeat());         Observable<Integer> o2 = Observable.from(2, 2, 2, 2);         Observable.zip(o1, o2, (a, b) -> a + b).forEach(System.out::println);     }	Redo /Repeat Backpressure Fix backpressure and memory leaks This now works :public static[-2]void[-2]main (String []args ){Observable <Integer >o1 =Observable .[sentence: 1,-2] from (1 ,1 ).[sentence: 1,-1] concatWith (Observable .[sentence: 1,-1] just (-1 ).[sentence: 1,-1] repeat ());Observable <Integer >o2 =Observable .[sentence: 1,-1] from (2 ,2 ,2 ,2 );Observable .[sentence: 1,-1] zip (o1 ,o2 ,(a ,b )->a +b ).[sentence: 1,-1] forEach (System .[sentence: 1,-1] out ::println );}[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1582 from benjchristensen/groupedObservable-from  Deprecate GroupedObservable.from	Merge pull request #1582 from benjchristensen /groupedObservable -from Deprecate GroupedObservable .[sentence: 1,-1] from [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Deprecate GroupedObservable.from  It was a bad solution. Use Observable.groupBy with element selector instead  See https://github.com/Netflix/RxJava/issues/1579	Deprecate GroupedObservable .[sentence: 1,-1] from It was a bad[-2]solution .[sentence: 1,-2] Use Observable .[sentence: 1,-1] groupBy with element selector instead See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1579 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1581 from benjchristensen/zip-zipWith  zip(Iterable) -> zipWith(Iterable)	Merge pull request #1581 from benjchristensen /zip -zipWith zip (Iterable )->zipWith (Iterable )[sentence: 1,-1] [result: max + and - of any sentence]
