Positive	Negative	Text	Explanation
1	-1	Re-use the single empty Disposable instance everywhere. (#4078)	Re -use the single empty Disposable instance everywhere .[sentence: 1,-1] (#4078 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Some small tweaks to Disposables. (#4076)  * Use BooleanDisposable for Runnables. * Change BooleanDisposable to use null for disposed instead of keeping a marker instance. * Eliminate static factory for CompositeDisposable since its constructors are already public.	Some small tweaks to Disposables .[sentence: 1,-1] (#4076 )*Use BooleanDisposable for Runnables .[sentence: 1,-1] *Change BooleanDisposable to use null for disposed[-2]instead of keeping a marker instance .[sentence: 1,-2] *Eliminate[-2]static[-2]factory for CompositeDisposable since its constructors are already public .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Use more DisposableHelper and SubscriptionHelper in operators. (#4074)	Use more DisposableHelper and SubscriptionHelper in operators .[sentence: 1,-1] (#4074 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge SerialDisposable and MultipleAssignmentDisposable. (#4070)	Merge SerialDisposable and MultipleAssignmentDisposable .[sentence: 1,-1] (#4070 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Dereference atomic ref before identity comparison. (#4072)  This returns false 100% of the time otherwise.	Dereference atomic ref before identity comparison .[sentence: 1,-1] (#4072 )This returns false 100 %of the time otherwise .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Inline last uses of caching DisposableHelper's constant. (#4071)	Inline last uses of caching DisposableHelper's constant .[sentence: 1,-1] (#4071 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove second type parameter from Subject and FlowProcessor. (#4069)	Remove second type parameter from Subject and FlowProcessor .[sentence: 1,-1] (#4069 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup a few additional SubscriptionHelper locations (#4059)	2 .[sentence: 1,-1] x[2]:cleanup a few additional SubscriptionHelper locations (#4059 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Use DisposableHelper and SubscriptionHelper to reduce duplication. (#4058)  A lot of operators contained their own marker instance and class definition of Disposable or Subscription. This changes almost all of them to use the shared instance provided by their respetive helper class. Some duplication still exists but can be cleaned up in a subsequent change.	Use DisposableHelper and SubscriptionHelper to reduce duplication .[sentence: 1,-1] (#4058 )A lot of operators contained their own marker instance and class definition of Disposable or Subscription .[sentence: 1,-1] This changes almost all of them to use the shared instance provided by their respetive helper class .[sentence: 1,-1] Some duplication still exists but can be cleaned up in a subsequent change .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update conversion method name to reflect new base type names. (#4055)	Update conversion method name to reflect new base type names .[sentence: 1,-1] (#4055 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Convert SchedulerSupport annotation to accept a string value. (#4053)	Convert SchedulerSupport annotation to accept a string value[2].[sentence: 2,-1] (#4053 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: make Flowable operators extend Flowable directly to reduce allocation (#4049)  * Converting the Publisher-based operators to direct  * Update remaining operators to implement Flowable directly	2 .[sentence: 1,-1] x[2]:make Flowable operators extend Flowable directly to reduce allocation (#4049 )*Converting the Publisher -based operators to direct *Update remaining operators to implement Flowable directly [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Publish code coverage results to codecov.io (#4048)	2 .[sentence: 1,-1] x[2]:Publish code coverage results to codecov .[sentence: 2,-1] io (#4048 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Single operators factored out, headers added (#4045)	2 .[sentence: 1,-1] x[2]:Single operators factored out ,headers added (#4045 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: factor out Completable ops, unify disposed markers (#4043)  * Some operators extracted  * 2.x: factor out Completable ops, make them direct, fix disposed markers	2 .[sentence: 1,-1] x[2]:factor out Completable ops ,unify disposed[-2]markers (#4043 )*Some operators extracted *2 .[sentence: 2,-2] x[2]:factor out Completable ops ,make them direct ,fix disposed[-2]markers [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Use XCompletable in Completable and Single (#4042)	2 .[sentence: 1,-1] x[2]:Use XCompletable in Completable and Single (#4042 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Update Observable's ops to work with ObservableConsumable (#4041)	2 .[sentence: 1,-1] x[2]:Update Observable's ops to work with ObservableConsumable (#4041 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: factor out consumer types, add XConsumable, update ops	2 .[sentence: 1,-1] x[2]:factor out consumer types ,add XConsumable ,update ops [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Update groupID and readme. (#4031)	Update groupID and readme .[sentence: 1,-1] (#4031 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: first step switching to the reduced-allocation architecture (#4030)	2 .[sentence: 1,-1] x[2]:first step switching to the reduced -allocation architecture (#4030 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Add support for concurrently inserting actions while advancing time (#3648)  * 2.x: Adding support for concurrently inserting actions while advancing time  * Removing the unit test proving the thread safety of a BlockingPriorityQueue.	2 .[sentence: 1,-1] x[2]:Add support[2]for concurrently inserting actions while advancing time (#3648 )*2 .[sentence: 2,-1] x[2]:Adding support[2]for concurrently inserting actions while advancing time *Removing the unit test proving the thread safety[2]of a BlockingPriorityQueue[-2].[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: Design.md +extension +fusion (#3980)  * 2.x: Design.md +extension +fusion  * Flatten the create-table  * Update create naming to avoid overload conflicts  * Add missing explanation, remove words	2 .[sentence: 1,-1] x[2]:Design .[sentence: 2,-1] md +extension +fusion (#3980 )*2 .[sentence: 1,-1] x[2]:Design .[sentence: 2,-1] md +extension +fusion *Flatten the create -table *Update create naming to avoid[-2]overload conflicts[-2]*Add missing explanation ,remove words [sentence: 1,-2] [result: max + and - of any sentence]
2	-3	Clean-up of the 2.x Design.md document (#3935)  * Take OS comments into account  * Remove dead sentence.	Clean -up of the 2 .[sentence: 1,-1] x[2]Design .[sentence: 2,-1] md document (#3935 )*Take OS comments into account *Remove dead[-3]sentence .[sentence: 1,-3] [result: max + and - of any sentence]
2	-1	Merge pull request #3782 from stevegury/stevegury/2.x-design  2.x design decisions	Merge pull request #3782 from stevegury /stevegury /2 .[sentence: 1,-1] x[2]-design 2 .[sentence: 2,-1] x[2]design decisions [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Changed the wording of the Consumable and Fusion sections	Changed the wording of the Consumable and Fusion sections [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3783 from akarnokd/DesignRefactorMain2x  2.x: rename and refactor classes to match the design document	Merge pull request #3783 from akarnokd /DesignRefactorMain2x 2 .[sentence: 1,-1] x[2]:rename and refactor classes to match the design document [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: rename and refactor classes to match the design document	2 .[sentence: 1,-1] x[2]:rename and refactor classes to match the design document [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Rework of the design decisions for the 2.x branch	Rework of the design decisions for the 2 .[sentence: 1,-1] x[2]branch [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3693 from stevegury/2.x  Update nebula gradle plugin	Merge pull request #3693 from stevegury /2 .[sentence: 1,-1] x[2]Update nebula gradle plugin [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Update nebula gradle plugin	Update nebula gradle plugin [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3671 from akarnokd/SchedulerTestFix2x  2.x: fix SchedulerLifecycle.testStartIdempotence vs cached threads dying	Merge pull request #3671 from akarnokd /SchedulerTestFix2x 2 .[sentence: 1,-1] x[2]:fix SchedulerLifecycle .[sentence: 2,-1] testStartIdempotence vs cached threads dying[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-2	2.x: fix SchedulerLifecycle.testStartIdempotence vs cached threads dying	2 .[sentence: 1,-1] x[2]:fix SchedulerLifecycle .[sentence: 2,-1] testStartIdempotence vs cached threads dying[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3668 from akarnokd/Java6Backport  2.x: full JDK 6 compatible backport + including bugfixes up to today	Merge pull request #3668 from akarnokd /Java6Backport 2 .[sentence: 1,-1] x[2]:full JDK 6 compatible backport +including bugfixes up to today [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: full JDK 6 compatible backport + including bugfixes up to today	2 .[sentence: 1,-1] x[2]:full JDK 6 compatible backport +including bugfixes up to today [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3623 from adam-arold/2.x  1.x: adding source links for @Beta and @Experimental	Merge pull request #3623 from adam -arold /2 .[sentence: 1,-1] x[2]1 .[sentence: 2,-1] x[2]:adding source[-2]links for @Beta and @Experimental [sentence: 2,-2] [result: max + and - of any sentence]
1	-2	#3618 adding source links for @Beta and @Experimental	#3618 adding source[-2]links for @Beta and @Experimental [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3380 from akarnokd/CombineLatestCleanup2x  2.x: CombineLatest removed leftover debug field + better cleanup	Merge pull request #3380 from akarnokd /CombineLatestCleanup2x 2 .[sentence: 1,-1] x[2]:CombineLatest removed leftover debug field +better cleanup [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3449 from JakeWharton/jw/delete-code  2.x: Remove duplication of Optional API behavior.	Merge pull request #3449 from JakeWharton /jw /delete -code 2 .[sentence: 1,-1] x[2]:Remove duplication of Optional API behavior .[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Remove duplication of Optional API behavior.  get() throws NSE when absent and orElse(T) returns the provided value when absent.	Remove duplication of Optional API behavior .[sentence: 1,-1] get ()throws NSE when absent[-2]and orElse (T )returns the provided value[2]when absent[-2].[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3376 from akarnokd/RxVsStreamPerf2x  2.x: perf comparing Observable, NbpObservable, Stream and ParallelStream	Merge pull request #3376 from akarnokd /RxVsStreamPerf2x 2 .[sentence: 1,-1] x[2]:perf comparing Observable ,NbpObservable ,Stream and ParallelStream [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3382 from akarnokd/SpscLinkedArrayQueueCapacityUse2x  2.x: fix SpscLinkedArrayQueue leaves 1 slot null just before growing	Merge pull request #3382 from akarnokd /SpscLinkedArrayQueueCapacityUse2x 2 .[sentence: 1,-1] x[2]:fix SpscLinkedArrayQueue leaves 1 slot null just before growing [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3377 from akarnokd/TakeReentrancyFix2x  2.x: fix take() reentrancy problem.	Merge pull request #3377 from akarnokd /TakeReentrancyFix2x 2 .[sentence: 1,-1] x[2]:fix take ()reentrancy problem[-2].[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: fix SpscLinkedArrayQueue leaves 1 slot null just before growing	2 .[sentence: 1,-1] x[2]:fix SpscLinkedArrayQueue leaves 1 slot null just before growing [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: CombineLatest removed leftover debug field + better cleanup	2 .[sentence: 1,-1] x[2]:CombineLatest removed leftover debug field +better cleanup [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix take() reentrancy problem.  Discovered by @mgp in #3346 and using his supplied fix. I've already applied it to NbpObservable's take this Monday so all that's left was the unit test.	2 .[sentence: 1,-1] x[2]:fix take ()reentrancy problem[-2].[sentence: 2,-2] Discovered by @mgp in #3346 and using his supplied fix .[sentence: 1,-1] I've already applied it to NbpObservable's take this Monday so all that's left was the unit test .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: perf comparing Observable, NbpObservable, Stream and ParallelStream	2 .[sentence: 1,-1] x[2]:perf comparing Observable ,NbpObservable ,Stream and ParallelStream [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3358 from akarnokd/SingleOperators2x  2.x: Single class more operators + test from 1.x	Merge pull request #3358 from akarnokd /SingleOperators2x 2 .[sentence: 1,-1] x[2]:Single class more operators +test from 1 .x[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Single class + operators and test from 1.x + extra operators.	2 .[sentence: 1,-1] x[2]:Single class +operators and test from 1 .[sentence: 2,-1] x[2]+extra operators .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3371 from akarnokd/NbpObservableOps2x  2.x: non-backpressure NbpObservable all relevant operators + tests.	Merge pull request #3371 from akarnokd /NbpObservableOps2x 2 .[sentence: 1,-1] x[2]:non -backpressure NbpObservable all relevant operators +tests .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: non-backpressure NbpObservable all relevant operators + tests.	2 .[sentence: 1,-1] x[2]:non -backpressure NbpObservable all relevant operators +tests .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3348 from ReactiveX/v2-design-flowable  2.x Design: Flowable/Observable	Merge pull request #3348 from ReactiveX /v2 -design -flowable 2 .[sentence: 1,-1] x[2]Design :Flowable /Observable [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3349 from ReactiveX/v2-design-subject  2.x Design: Subject	Merge pull request #3349 from ReactiveX /v2 -design -subject 2 .[sentence: 1,-1] x[2]Design :Subject [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: perf: comparison of range and flatMap between Observable, NbpObservable and Single.	2 .[sentence: 1,-1] x[2]:perf :comparison of range and flatMap between Observable ,NbpObservable and Single .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3354 from akarnokd/PerfAwaitFix2x  2.x: perf change wait to spin-loop for short async benchmarks	Merge pull request #3354 from akarnokd /PerfAwaitFix2x 2 .[sentence: 1,-1] x[2]:perf change wait to spin -loop for short async benchmarks [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: perf change wait to spin-loop for short async benchmarks	2 .[sentence: 1,-1] x[2]:perf change wait to spin -loop for short async benchmarks [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3353 from akarnokd/RangePerf2x  2.x: range perf + added missing header.	Merge pull request #3353 from akarnokd /RangePerf2x 2 .[sentence: 1,-1] x[2]:range perf +added missing header .[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: range perf + added missing header.	2 .[sentence: 1,-1] x[2]:range perf +added missing header .[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #3350 from ReactiveX/v2-design-lifecycle  2.x Design: Creation/Destruction	Merge pull request #3350 from ReactiveX /v2 -design -lifecycle 2 .[sentence: 1,-1] x[2]Design :Creation /Destruction[-2][sentence: 2,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3352 from akarnokd/MergePerf2x  2.x: perf checks for flatMap and merge	Merge pull request #3352 from akarnokd /MergePerf2x 2 .[sentence: 1,-1] x[2]:perf checks for flatMap and merge [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: perf checks for flatMap and merge	2 .[sentence: 1,-1] x[2]:perf checks for flatMap and merge [sentence: 2,-1] [result: max + and - of any sentence]
2	-3	2.x Design: Creation/Destruction  How to create and destroy streams.  The wording of this can become much better once agreement occurs in https://github.com/ReactiveX/RxJava/pull/3348/files  The intent of this is:  1) Specify how to create streams (Observable/Flowable) of the various flavors, and account for flow control. 2) Evolve towards what the creation/generation APIs are 3) Specify that it is not the responsibility of the final Subscriber to call unsubscribe/cancel upstream	2 .[sentence: 1,-1] x[2]Design :Creation /Destruction[-2]How to create and destroy[-3]streams .[sentence: 2,-3] The wording of this can become much better once agreement occurs in https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /pull /3348 /files The intent of this is :1 )Specify how to create streams (Observable /Flowable )of the various flavors ,and account for flow control .[sentence: 1,-1] 2 )Evolve towards what the creation /generation APIs are 3 )Specify that it is not the responsibility of the final Subscriber to call unsubscribe /cancel[-2]upstream [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x Design: Subject  Clarification of `Subject` that affects implementation.  Related to discussion in https://github.com/ReactiveX/RxJava/pull/3345.	2 .[sentence: 1,-1] x[2]Design :Subject Clarification of `Subject `that affects implementation .[sentence: 2,-1] Related to discussion in https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /pull /3345 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Flowable/Observable  Proposed separation of `Observable` and `Flowable` along with description of each and their characteristics.	Flowable /Observable Proposed separation of `Observable `and `Flowable `along with description of each and their characteristics .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Create DESIGN.md  Initial start with terminology and types as a place to begin evolving the design of RxJava v2.  I have bootstrapped this doc with things that should not be controversial, just statements of fact of what exists. If any are controversial, I apologize, please open a PR with the recommended change.  Further proposals to this document will come via PRs for discussion and approval.	Create DESIGN .[sentence: 1,-1] md Initial start with terminology and types as a place to begin evolving the design of RxJava v2 .[sentence: 1,-1] I have bootstrapped this doc with things that should not be controversial[-2],just statements of fact of what exists .[sentence: 1,-2] If any are controversial[-2],I apologize ,please[2]open a PR with the recommended change .[sentence: 2,-2] Further proposals to this document will come via PRs for discussion and approval .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3335 from akarnokd/ScalarFastPathEnable2x  2.x: scalar flatMap optimization enabled	Merge pull request #3335 from akarnokd /ScalarFastPathEnable2x 2 .[sentence: 1,-1] x[2]:scalar flatMap optimization enabled [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: scalar flatMap optimization enabled  + I wanted to make sure the slow path passes all tests before enabling the scalar optimization. + Fixed headers for internal classes	2 .[sentence: 1,-1] x[2]:scalar flatMap optimization enabled +I wanted to make sure the slow path passes all tests before enabling the scalar optimization .[sentence: 2,-1] +Fixed headers for internal classes [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3334 from akarnokd/DisposableTests2x  2.x: disposable unit tests + fix to RefCountDisposable behavior	Merge pull request #3334 from akarnokd /DisposableTests2x 2 .[sentence: 1,-1] x[2]:disposable unit tests +fix to RefCountDisposable behavior [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: disposable unit tests + fix to RefCountDisposable behavior  + sorted `Observable` and added `@BackpressureSupport` and `SchedulerSupport` annotations. + created `@Beta` and `@Experimental` annotations, nothing is marked with them because I intent everything to be standard at this point.	2 .[sentence: 1,-1] x[2]:disposable unit tests +fix to RefCountDisposable behavior +sorted `Observable `and added `@BackpressureSupport `and `SchedulerSupport `annotations .[sentence: 2,-1] +created `@Beta `and `@Experimental `annotations ,nothing is marked with them because I intent everything to be standard at this point .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3333 from akarnokd/SubscribersTests2x  2.x: subscribers/observers tests	Merge pull request #3333 [+0.6 spelling mood emphasis]from akarnokd /SubscribersTests2x 2 .[sentence: 2,-1] x[2]:subscribers /observers tests [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: subscribers/observers tests  I had to ignore many tests because it either tests with null or throws an exception from a Subscriber method which are not allowed with RS	2 .[sentence: 1,-1] x[2]:subscribers /observers tests I had to ignore many tests because it either tests with null or throws an exception from a Subscriber method which are not allowed with RS [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3332 from akarnokd/SubjectTests  2.x: subject tests and bugfixes	Merge pull request #3332 from akarnokd /SubjectTests 2 .[sentence: 1,-1] x[2]:subject tests and bugfixes [sentence: 2,-1] [result: max + and - of any sentence]
1	-3	Fixed testNestedAsyncConcat not waiting for the parent to complete and misses the last onComplete	Fixed testNestedAsyncConcat not waiting for the parent to complete and misses[-3]the last onComplete [sentence: 1,-3] [result: max + and - of any sentence]
2	-1	2.x: subject tests and bugfixes	2 .[sentence: 1,-1] x[2]:subject tests and bugfixes [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3331 from akarnokd/SchedulersTests2x  2.x: schedulers test of classic schedulers	Merge pull request #3331 from akarnokd /SchedulersTests2x 2 .[sentence: 1,-1] x[2]:schedulers test of classic schedulers [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: scheduler tests (no single() yet).	2 .[sentence: 1,-1] x[2]:scheduler tests (no single ()yet ).[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3330 from akarnokd/OperatorsTestZipFinish2x  2.x: operator test zip and SafeSubscriberTest	Merge pull request #3330 from akarnokd /OperatorsTestZipFinish2x 2 .[sentence: 1,-1] x[2]:operator test zip and SafeSubscriberTest[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: operator test zip and SafeSubscriberTest	2 .[sentence: 1,-1] x[2]:operator test zip and SafeSubscriberTest[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3329 from akarnokd/OperatorTestWindow2x  2.x: operator test: window variants	Merge pull request #3329 from akarnokd /OperatorTestWindow2x 2 .[sentence: 1,-1] x[2]:operator test :window variants [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: operator test: window variants  I had to adjust some test slightly due to the a new behavior: if one cancels a source which is windowed, as long as the windows are active, the source has to stay active. However, there are more subtle possibilities that need new tests.	2 .[sentence: 1,-1] x[2]:operator test :window variants I had to adjust some test slightly due to the a new behavior :if one cancels[-2]a source[-2]which is windowed ,as long as the windows are active ,the source[-2]has to stay active .[sentence: 2,-2] However ,there are more subtle possibilities that need new tests .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3328 from akarnokd/OperatorTestsPack2xPart2  2.x: operator tests unsubscribeOn, withLatestFrom, zip (partial)	Merge pull request #3328 from akarnokd /OperatorTestsPack2xPart2 2 .[sentence: 1,-1] x[2]:operator tests unsubscribeOn ,withLatestFrom ,zip (partial )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: operator tests unsubscribeOn, withLatestFrom, zip (partial)  + fixed cancellation behavior of observeOn, subscribeOn and unsubscribeOn (when and what to call cancel on) + fixed infinite loop in ScheduledRunnable + fixed zip not quitting eagerly if one of the sources was shorter + added specific ZipIterable because zip-iterable tests expect it to be not prefetching any of the sources (the plain zip does prefetch) + made the fromIterable more resilient to Iterable/Iterator crashes and added null-value checks	2 .[sentence: 1,-1] x[2]:operator tests unsubscribeOn ,withLatestFrom ,zip (partial )+fixed cancellation[-2]behavior of observeOn ,subscribeOn and unsubscribeOn (when and what to call cancel[-2]on )+fixed infinite loop in ScheduledRunnable +fixed zip not quitting eagerly if one of the sources[-2]was shorter +added specific ZipIterable because zip -iterable tests expect it to be not prefetching any of the sources[-2](the plain zip does prefetch )+made the fromIterable more resilient to Iterable /Iterator crashes and added null -value[2]checks [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #3327 from akarnokd/OperatorTestsPack2x  2.x: operator tests: timestamp, toMap, toMultiMap, toList, toSortedList	Merge pull request #3327 from akarnokd /OperatorTestsPack2x 2 .[sentence: 1,-1] x[2]:operator tests :timestamp ,toMap ,toMultiMap ,toList ,toSortedList [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Workaround for javac, added missing headers.	Workaround for javac ,added missing headers .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: operator tests: timestamp, toMap, toMultiMap, toList, toSortedList	2 .[sentence: 1,-1] x[2]:operator tests :timestamp ,toMap ,toMultiMap ,toList ,toSortedList [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3326 from akarnokd/OperatorTestsThrottleFirstTimeIntervalTimeout2x  2.x: operator throttleFirst, timeInterval and timeout + bugfixes	Merge pull request #3326 from akarnokd /OperatorTestsThrottleFirstTimeIntervalTimeout2x 2 .[sentence: 1,-1] x[2]:operator throttleFirst ,timeInterval and timeout +bugfixes [sentence: 2,-1] [result: max + and - of any sentence]
