Positive	Negative	Text	Explanation
2	-1	2.x: count, elementAt, ingoreElements, last, single, reduce, reduceWith (#4576)  to return non-Flowable	2 .[sentence: 1,-1] x[2]:count ,elementAt ,ingoreElements ,last ,single ,reduce ,reduceWith (#4576 )to return non -Flowable [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: collect, toList, toSortedList, toMap, toMultimap to return Single (#4574)	2 .[sentence: 1,-1] x[2]:collect ,toList ,toSortedList ,toMap ,toMultimap to return Single (#4574 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: make any() and all() return Single, patch up tests (#4573)	2 .[sentence: 1,-1] x[2]:make any ()and all ()return Single ,patch up tests (#4573 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: last() to return Single (#4570)	2 .[sentence: 1,-1] x[2]:last ()to return Single (#4570 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Fix wrong upstream type.	Fix wrong[-2]upstream type .[sentence: 1,-2] [result: max + and - of any sentence]
3	-2	Add extra Maybe iterable Amb tests for overlapped emissions (#4567)  - Asserting that downstream will get the results of the first source that began emission, even if multiple sources have overlapped emissions - Testing Success and Error paths	Add extra Maybe iterable Amb tests for overlapped emissions (#4567 )-Asserting that downstream will get the results of the first source[-2]that began emission ,even if multiple sources[-2]have overlapped emissions -Testing Success[3]and Error[-2]paths [sentence: 3,-2] [result: max + and - of any sentence]
1	-1	Fix flaky MaybeUnbsubscribeOnTest.normal	Fix flaky MaybeUnbsubscribeOnTest .[sentence: 1,-1] normal [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: Enhance NPE message in Create functions of all Base Reactive Types (#4561)	2 .[sentence: 1,-1] x[2]:Enhance NPE message in Create functions of all Base Reactive[-2]Types (#4561 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Fix typo in Single + Maybe defer() (#4560)	2 .[sentence: 1,-1] x[2]:Fix typo in Single +Maybe defer ()(#4560 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: make internal naming consistent, refactor some classes 9/14-2 (#4554)	2 .[sentence: 1,-1] x[2]:make internal naming consistent ,refactor some classes 9 /14 -2 (#4554 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: cleanup of style and other minor things, 9/14-1 (#4552)  * 2.x: cleanup of style and other minor things, 9/14-1  * Disable the other checks	2 .[sentence: 1,-1] x[2]:cleanup of style and other minor things ,9 /14 -1 (#4552 )*2 .[sentence: 2,-1] x[2]:cleanup of style and other minor things ,9 /14 -1 *Disable[-2]the other checks [sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: cleanup of some javadoc errors and mentions of 'Nbp' (#4542)	2 .[sentence: 1,-1] x[2]:cleanup of some javadoc errors[-2]and mentions of 'Nbp '(#4542 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: small cleanup and TCK fix (#4541)	2 .[sentence: 1,-1] x[2]:small cleanup and TCK fix (#4541 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: Add Create test with CancelAble for all types and add more MaybeCreateTest cases (#4540)	2 .[sentence: 1,-1] x[2]:Add Create test with CancelAble[-2]for all types and add more MaybeCreateTest cases (#4540 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: add most relevant ~100 operators' Reactive-Streams TCK tests (#4538)	2 .[sentence: 1,-1] x[2]:add most relevant ~100 operators 'Reactive[-2]-Streams TCK tests (#4538 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: last Maybe operators (#4537)	2 .[sentence: 1,-1] x[2]:last Maybe operators (#4537 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Observable/Flowable should unsubscribe from underlying subscription on dispose (#4536)	Observable /Flowable should unsubscribe from underlying subscription on dispose[-2](#4536 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Fix MaybeTimber by using scheduler and unit (#4529)  * 2.x: Fix MaybeTimber by using scheduler and unit  * Address issues  * Use Star imports	2 .[sentence: 1,-1] x[2]:Fix MaybeTimber by using scheduler and unit (#4529 )*2 .[sentence: 2,-1] x[2]:Fix MaybeTimber by using scheduler and unit *Address issues *Use Star imports [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: more cleanup and fixed checker, Maybe.takeUntil (#4533)	2 .[sentence: 1,-1] x[2]:more cleanup and fixed checker ,Maybe .[sentence: 2,-1] takeUntil (#4533 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: cleanup 9/12-1, more Maybe operators, more source code checking (#4530)	2 .[sentence: 1,-1] x[2]:cleanup 9 /12 -1 ,more Maybe operators ,more source[-2]code checking (#4530 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: PublishSubject enhance NPE when onNext(null) is called (#4531)	2 .[sentence: 1,-1] x[2]:PublishSubject enhance NPE when onNext (null )is called (#4531 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: add Maybe operators, add annotation and source code checker tests (#4528)	2 .[sentence: 1,-1] x[2]:add Maybe operators ,add annotation and source[-2]code checker tests (#4528 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Fix compile warnings	Fix compile warnings [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Remove unused declarations (#4527)	2 .[sentence: 1,-1] x[2]:Remove unused declarations (#4527 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: More usage of ObjectHelper (#4526)	2 .[sentence: 1,-1] x[2]:More usage of ObjectHelper (#4526 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Fix Generics T[] in Zip & CombineLatest (#4525)  * 2.x: Fix Generics T[] in Zip & CombineLatest  * Add Single zipIterableObject test  * Add combineLatestObject test to Flowable + Object  * Add Javadoc explanation  * Add it to Single too	2 .[sentence: 1,-1] x[2]:Fix Generics T []in Zip &CombineLatest (#4525 )*2 .[sentence: 2,-1] x[2]:Fix Generics T []in Zip &CombineLatest *Add Single zipIterableObject test *Add combineLatestObject test to Flowable +Object *Add Javadoc explanation *Add it to Single too [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Fix compilation error in Eclipse	Fix compilation error[-2]in Eclipse [sentence: 1,-2] [result: max + and - of any sentence]
1	-3	Observable/Flowable/Completable/Single.delay should always call onError on the provided Scheduler (#4522)  * Provide failing test case for Observable/Flowable/Completable/Single.delay  * Call Observable/Flowable/Completable/Single onError on proper scheduler  * Fix CompletableTest.delayErrorImmediately	Observable /Flowable /Completable /Single .[sentence: 1,-1] delay[-2]should always call onError on the provided Scheduler (#4522 )*Provide failing[-3]test case for Observable /Flowable /Completable /Single .[sentence: 1,-3] delay[-2]*Call Observable /Flowable /Completable /Single onError on proper scheduler *Fix CompletableTest .[sentence: 1,-2] delayErrorImmediately [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: Add missing Resource Observer for Maybe, Completable & Single and adjust some Javadoc (#4518)  * 2.x: Add missing Resource Observer for Maybe, Completable & Single and adjust some Javadoc  * Add empty test for Maybe  * Remove cancel methods	2 .[sentence: 1,-1] x[2]:Add missing Resource Observer for Maybe ,Completable &Single and adjust some Javadoc (#4518 )*2 .[sentence: 2,-1] x[2]:Add missing Resource Observer for Maybe ,Completable &Single and adjust some Javadoc *Add empty test for Maybe *Remove cancel[-2]methods [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: add more Maybe operators 9/09-1 (#4519)	2 .[sentence: 1,-1] x[2]:add more Maybe operators 9 /09 -1 (#4519 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fix Single.using, add unit tests and coverage (#4516)	2 .[sentence: 1,-1] x[2]:fix Single .[sentence: 2,-1] using ,add unit tests and coverage (#4516 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup and coverage 9/08-1	2 .[sentence: 1,-1] x[2]:cleanup and coverage 9 /08 -1 [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix switchMap bad cancellation (#4513)	2 .[sentence: 1,-1] x[2]:fix switchMap bad[-2]cancellation[-2](#4513 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Fix wrong javadoc tag.	Fix wrong[-2]javadoc tag .[sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Adjust some JavaDoc in Emitters (#4509)  * 2.x: Adjust some JavaDoc in Emitters  * Fix one place  * Adjust another one  * Fix a/an	2 .[sentence: 1,-1] x[2]:Adjust some JavaDoc in Emitters (#4509 )*2 .[sentence: 2,-1] x[2]:Adjust some JavaDoc in Emitters *Fix one place *Adjust another one *Fix a /an [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: add system properties to adjust thread priorities of Schedulers (#4503)	2 .[sentence: 1,-1] x[2]:add system properties to adjust thread priorities of Schedulers (#4503 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: add Reactive-Streams TCK infrastructure and couple of tests (#4507)	2 .[sentence: 1,-1] x[2]:add Reactive[-2]-Streams TCK infrastructure and couple of tests (#4507 )[sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Add exception message in SingleFromCallable (#4508)	2 .[sentence: 1,-1] x[2]:Add exception message in SingleFromCallable (#4508 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: fix operator RefCount, disable FindBugs (due to Travis OOM) (#4506)	2 .[sentence: 1,-1] x[2]:fix operator RefCount ,disable[-2]FindBugs (due to Travis OOM )(#4506 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Replace `finallyDo` references with `doAfterTerminate` (#4502)	Replace `finallyDo `references with `doAfterTerminate `(#4502 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Add Disposable Observer for Maybe, Completable & Single (#4504)	2 .[sentence: 1,-1] x[2]:Add Disposable Observer for Maybe ,Completable &Single (#4504 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-3	2.x: Ignore Checkstyle failures (#4505)	2 .[sentence: 1,-1] x[2]:Ignore Checkstyle failures[-3](#4505 )[sentence: 2,-3] [result: max + and - of any sentence]
1	-1	Add Checkstyle for Trailing Whitespace (#4497)	Add Checkstyle for Trailing Whitespace (#4497 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Remove trailing whitespace (#4496)	2 .[sentence: 1,-1] x[2]:Remove trailing whitespace (#4496 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: more Maybe operators, minor cleanups 9/07-1 (#4493)	2 .[sentence: 1,-1] x[2]:more Maybe operators ,minor cleanups 9 /07 -1 (#4493 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: reduce blockingX overhead, move internal observers to common pkg (#4491)	2 .[sentence: 1,-1] x[2]:reduce blockingX[-2]overhead ,move internal observers to common pkg (#4491 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	rename emitters #isCancelled to #isDisposed (#4490)	rename emitters #isCancelled to #isDisposed (#4490 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	2.x: add new methods to Maybe, Observable and Single from 4481 (#4488)  * 2.x: add new methods to Maybe, Observable and Single from 4481  * Fix javadoc mistakes	2 .[sentence: 1,-1] x[2]:add new methods to Maybe ,Observable and Single from 4481 (#4488 )*2 .[sentence: 2,-1] x[2]:add new methods to Maybe ,Observable and Single from 4481 *Fix javadoc mistakes[-2][sentence: 2,-2] [result: max + and - of any sentence]
2	-1	2.x: Flowable.reduce() to return Single, macro fusion (#4484)  * 2.x: Flowable.reduce() to return Single, macro fusion  * Fix javadoc copy-paste not updated to mention Observable  * Fix "a Observable"s	2 .[sentence: 1,-1] x[2]:Flowable .[sentence: 2,-1] reduce ()to return Single ,macro fusion (#4484 )*2 .[sentence: 1,-1] x[2]:Flowable .[sentence: 2,-1] reduce ()to return Single ,macro fusion *Fix javadoc copy -paste not updated to mention Observable *Fix 'a Observable's [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: Completable enhance doOnEvent to reduce allocations (#4486)	2 .[sentence: 1,-1] x[2]:Completable enhance doOnEvent to reduce allocations (#4486 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: Add doOnEvent to Single & Completable (#4479)	2 .[sentence: 1,-1] x[2]:Add doOnEvent to Single &Completable (#4479 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Replace all occurrences 'TestSubscriber'  by 'TestObserver' in TestObserver class (#4478)	Replace all occurrences 'TestSubscriber 'by 'TestObserver 'in TestObserver class (#4478 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update changes.md and readme.md	Update changes .[sentence: 1,-1] md and readme .[sentence: 1,-1] md [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage and fixes 9/03-2 (#4469)	2 .[sentence: 1,-1] x[2]:coverage and fixes 9 /03 -2 (#4469 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, bugfixes, 9/03-1 (#4468)	2 .[sentence: 1,-1] x[2]:coverage ,bugfixes ,9 /03 -1 (#4468 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-2	2.x: add more Maybe operators, fix a few javadoc mistakes (#4467)	2 .[sentence: 1,-1] x[2]:add more Maybe operators ,fix a few javadoc mistakes[-2](#4467 )[sentence: 2,-2] [result: max + and - of any sentence]
1	-2	rename Observable and Single #doOnCancel to #doOnDispose (#4458)  * rename Observable/Single #doOnCancel to #doOnDispose  * align naming of Completable onDispose arguments  * aligns javadoc	rename Observable and Single #doOnCancel to #doOnDispose (#4458 )*rename Observable /Single #doOnCancel to #doOnDispose *align naming of Completable onDispose arguments[-2]*aligns javadoc [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: start reimplementing Maybe with up-to-date javadoc, tests and algo (#4454)	2 .[sentence: 1,-1] x[2]:start reimplementing Maybe with up -to -date javadoc ,tests and algo (#4454 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Add a maybe type as a lazy Optional type. (#4436)	Add a maybe type as a lazy[-2]Optional type .[sentence: 1,-2] (#4436 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #4450 from akarnokd/CleanupFixes831  2.x: fixes, cleanup, coverage 8/31-1	Merge pull request #4450 from akarnokd /CleanupFixes831 2 .[sentence: 1,-1] x[2]:fixes ,cleanup ,coverage 8 /31 -1 [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fixes, cleanup, coverage 8/31-1	2 .[sentence: 1,-1] x[2]:fixes ,cleanup ,coverage 8 /31 -1 [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Fix FlowableOnBackpressureBufferStrategy (#4441)  * Fix buffered objects not propagated downstream in FlowableOnBackpressureBufferStrategy Fix drop strategy logic in FlowableOnBackpressureBufferStrategy Add unit test for FlowableOnBackpressureBufferStrategy, copied from FlowableOnBackpressureBufferTest, there is still some work needed to have a better coverage  * Fix FlowableOnBackpressureBufferStrategy  Move the call to drain out of the synchronized block Cleaned up unit tests to follow recommendations from akarnokd	Fix FlowableOnBackpressureBufferStrategy (#4441 )*Fix buffered objects not propagated downstream in FlowableOnBackpressureBufferStrategy Fix drop[-2]strategy logic in FlowableOnBackpressureBufferStrategy Add unit test for FlowableOnBackpressureBufferStrategy ,copied from FlowableOnBackpressureBufferTest ,there is still some work needed to have a better coverage *Fix FlowableOnBackpressureBufferStrategy Move the call to drain out of the synchronized block[-2]Cleaned up unit tests to follow recommendations from akarnokd [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fix FlowableOnBackpressureBufferStrategy  Move the call to drain out of the synchronized block Cleaned up unit tests to follow recommendations from akarnokd	Fix FlowableOnBackpressureBufferStrategy Move the call to drain out of the synchronized block[-2]Cleaned up unit tests to follow recommendations from akarnokd [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fix buffered objects not propagated downstream in FlowableOnBackpressureBufferStrategy Fix drop strategy logic in FlowableOnBackpressureBufferStrategy Add unit test for FlowableOnBackpressureBufferStrategy, copied from FlowableOnBackpressureBufferTest, there is still some work needed to have a better coverage	Fix buffered objects not propagated downstream in FlowableOnBackpressureBufferStrategy Fix drop[-2]strategy logic in FlowableOnBackpressureBufferStrategy Add unit test for FlowableOnBackpressureBufferStrategy ,copied from FlowableOnBackpressureBufferTest ,there is still some work needed to have a better coverage [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: Subject/Processor improvements & small cleanup (#4437)	2 .[sentence: 1,-1] x[2]:Subject /Processor improvements[2]&small cleanup (#4437 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup, behavior clarifications, fixes, coverage 8/28-1 (#4435)	2 .[sentence: 1,-1] x[2]:cleanup ,behavior clarifications ,fixes ,coverage 8 /28 -1 (#4435 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: cleanup, bugfixes, coverage 8/27-2 (#4434)	2 .[sentence: 1,-1] x[2]:cleanup ,bugfixes ,coverage 8 /27 -2 (#4434 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Fix typo. (#4433)	Fix typo .[sentence: 1,-1] (#4433 )[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: coverage, fixes, cleanup 8/27-1 (#4431)	2 .[sentence: 1,-1] x[2]:coverage ,fixes ,cleanup 8 /27 -1 (#4431 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x Improve coverage, fix bugs (#4430)  * 2.x Improve coverage, fix bugs  * Update to ExceptionHelper.wrapOrThrow	2 .[sentence: 1,-1] x[2]Improve[2]coverage ,fix bugs (#4430 )*2 .[sentence: 2,-1] x[2]Improve[2]coverage ,fix bugs *Update to ExceptionHelper .[sentence: 2,-1] wrapOrThrow [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x - collect - handle post-terminal events for Observable (#4428)	2 .[sentence: 1,-1] x[2]-collect -handle post -terminal events for Observable (#4428 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Fix link to 2.x javadoc	Fix link to 2 .[sentence: 1,-1] x[2]javadoc [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Add missing css	Add missing css [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix bad javadoc link	Fix bad[-2]javadoc link [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Update changes.md and readme.md	Update changes .[sentence: 1,-1] md and readme .[sentence: 1,-1] md [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: add subscribeWith to get back the subscriber/observer fluently (#4422)	2 .[sentence: 1,-1] x[2]:add subscribeWith to get back the subscriber /observer fluently (#4422 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: fixes, cleanups, renames (#4421)  * 2.x: fixes, cleanups, renames  * Rename a few more parameters	2 .[sentence: 1,-1] x[2]:fixes ,cleanups ,renames (#4421 )*2 .[sentence: 2,-1] x[2]:fixes ,cleanups ,renames *Rename a few more parameters [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: add assembly tracking, minor fixes and cleanup (#4417)  * 2.x: add assembly tracking, minor fixes and cleanup  * Add missing header, add more time to test	2 .[sentence: 1,-1] x[2]:add assembly tracking ,minor fixes and cleanup (#4417 )*2 .[sentence: 2,-1] x[2]:add assembly tracking ,minor fixes and cleanup *Add missing header ,add more time to test [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: API removals and renames (#4413)	2 .[sentence: 1,-1] x[2]:API removals and renames (#4413 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Fix missing javadoc type argument	Fix missing javadoc type argument[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-1	2.x: cleanup, enhancements 8/23-1 (#4410)	2 .[sentence: 1,-1] x[2]:cleanup ,enhancements 8 /23 -1 (#4410 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x collect - handle post-terminal events properly (#4364)	2 .[sentence: 1,-1] x[2]collect -handle post -terminal events properly (#4364 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: add missing ops, cleanup, fusion fixes (#4403)  * 2.x: add missing ops, cleanup, fusion fixes  * Fix scalar handling in flatMaps, rename Objects to ObjectHelper	2 .[sentence: 1,-1] x[2]:add missing ops ,cleanup ,fusion fixes (#4403 )*2 .[sentence: 2,-1] x[2]:add missing ops ,cleanup ,fusion fixes *Fix scalar handling in flatMaps ,rename Objects to ObjectHelper [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Avoid potential NPE when onError throws. (#4398)  t2 was only initialized if canceling threw an exception. In the happy path it would have never been initialized so when onError threw the call to suppress() would NPE.	Avoid[-2]potential NPE when onError throws .[sentence: 1,-2] (#4398 )t2 was only initialized if canceling[-2]threw an exception .[sentence: 1,-2] In the happy[2]path it would have never been initialized so when onError threw the call to suppress[-2]()would NPE .[sentence: 2,-2] [result: max + and - of any sentence]
2	-2	2.x: Completable.test cancel TestSubscriber when wanted (#4395)	2 .[sentence: 1,-1] x[2]:Completable .[sentence: 2,-1] test cancel[-2]TestSubscriber when wanted (#4395 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-2	2.x: Single.test dispose TestSubscriber when wanted (#4394)	2 .[sentence: 1,-1] x[2]:Single .[sentence: 2,-1] test dispose[-2]TestSubscriber when wanted (#4394 )[sentence: 1,-2] [result: max + and - of any sentence]
2	-3	Remove explicit StackOverflow check as its a VirtualMachineError. (#4391)  Looks like [the linked comment][1] was misinterpreted (but not in a way that affected the implementation) as Scala considered StackOverflowError as non-fatal but RxJava always considered it fatal. As such, its explicit check was redundant.   [1]: https://github.com/ReactiveX/RxJava/issues/748#issuecomment-32471495	Remove explicit StackOverflow check as its a VirtualMachineError .[sentence: 1,-1] (#4391 )Looks like[2][the linked comment ][1 ]was misinterpreted (but not in a way that affected the implementation )as Scala considered StackOverflowError as non -fatal[-3]but RxJava always considered it fatal[-3].[sentence: 2,-3] As such ,its explicit check was redundant[-2].[sentence: 1,-2] [1 ]:https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /748 #issuecomment -32471495 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Remove unused test methods from safe observer/subscriber. (#4387)	Remove unused test methods from safe[2]observer /subscriber .[sentence: 2,-1] (#4387 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move error consumer helper to internal API. (#4386)	Move error[-2]consumer helper to internal API .[sentence: 1,-2] (#4386 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Free upstream resources when default observer/subscriber is canceled. (#4385)	Free upstream resources when default[-2]observer /subscriber is canceled[-2].[sentence: 1,-2] (#4385 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove reference counted Disposable public type. (#4388)  This is a very specific use case to provide as a first-party type which can always be added back later should there be sufficient demand.	Remove reference counted Disposable public type .[sentence: 1,-1] (#4388 )This is a very specific use case to provide as a first -party type which can always be added back later should there be sufficient demand .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Do not promise a new instance where we return a singleton. (#4384)	Do not promise[2][*-0.5 approx. negated multiplier]a new instance where we return a singleton .[sentence: 1,-1] (#4384 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Remove double dash on RxThreadFactory thread names. (#4383)  Also optimize name creation to avoid StringBuilder having to expand its underlying char[].	Remove double dash on RxThreadFactory thread names .[sentence: 1,-1] (#4383 )Also optimize name creation to avoid[-2]StringBuilder having to expand its underlying char [].[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Correctly dereference subscription before comparing against null. (#4382)	Correctly dereference subscription before comparing against[-2]null .[sentence: 1,-2] (#4382 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Correct factory method name for converting an RS Publisher. (#4381)	Correct factory method name for converting an RS Publisher .[sentence: 1,-1] (#4381 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move single-use top-level type to nested class of its only use. (#4379)	Move single -use top -level type to nested class of its only use .[sentence: 1,-1] (#4379 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove test scheduler factory. (#4380)  This method is misleading in that it's a factory next to a bunch of accessor methods to shared resources. The TestScheduler constructor is public and can be used directly.	Remove test scheduler factory .[sentence: 1,-1] (#4380 )This method is misleading in that it's a factory next to a bunch of accessor methods to shared resources .[sentence: 1,-1] The TestScheduler constructor is public and can be used directly .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	2.x: implement ops, add javadoc, remove unused components 8/19-2 (#4378)	2 .[sentence: 1,-1] x[2]:implement ops ,add javadoc ,remove unused components 8 /19 -2 (#4378 )[sentence: 2,-1] [result: max + and - of any sentence]
2	-1	2.x: added missing ops, cleanup 8/19-1 (#4375)	2 .[sentence: 1,-1] x[2]:added missing ops ,cleanup 8 /19 -1 (#4375 )[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Implement ObservableHide for also masking the Disposable. (#4372)	Implement ObservableHide for also masking the Disposable .[sentence: 1,-1] (#4372 )[sentence: 1,-1] [result: max + and - of any sentence]
