Positive	Negative	Text	Explanation
1	-2	Merge pull request #1068 from davidmoten/retry-unit-test  add synchronous test of resubscribe after error	Merge pull request #1068 from davidmoten /retry -unit -test add synchronous test of resubscribe after error[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1066 from akarnokd/CompositeSubscriptionFix422  CompositeSubscription fix	Merge pull request #1066 from akarnokd /CompositeSubscriptionFix422 CompositeSubscription fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1071 from benjchristensen/merge-asObservable  Manual Merge of AsObservable	Merge pull request #1071 from benjchristensen /merge -asObservable Manual Merge of AsObservable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-core/src/main/java/rx/Observable.java	rxjava -core /src /main /java /rx /Observable .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1063 from zsxwing/Timestamped-bug  Fix bugs in equals and hashCode of Timestamped	Merge pull request #1063 from zsxwing /Timestamped -bug[-2]Fix bugs in equals and hashCode of Timestamped [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1070 from benjchristensen/operator-any  Manual Merge of OperatorAny	Merge pull request #1070 from benjchristensen /operator -any Manual Merge of OperatorAny [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Simplify Subscription Chain	Simplify Subscription Chain [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperationAnyTest -> OperatorAnyTest  Match new naming convention.	OperationAnyTest ->OperatorAnyTest Match new naming convention .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-core/src/main/java/rx/Observable.java	rxjava -core /src /main /java /rx /Observable .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1069 from benjchristensen/operator-all  Manual Merge of OperatorAll	Merge pull request #1069 from benjchristensen /operator -all Manual Merge of OperatorAll [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Simplify Subscription Chain	Simplify Subscription Chain [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-core/src/test/java/rx/operators/OperatorAllTest.java	rxjava -core /src /test /java /rx /operators /OperatorAllTest .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-core/src/test/java/rx/operators/OperatorAllTest.java	rxjava -core /src /test /java /rx /operators /OperatorAllTest .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	add synchronous test of resubscribe after error	add synchronous test of resubscribe after error[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	CompositeSubscription fix	CompositeSubscription fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Only cache the latest items in the time window	Only cache the latest items in the time window [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAsObservable LF	OperatorAsObservable LF [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAsObservable	OperatorAsObservable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix bugs in equals and hashCode	Fix bugs in equals and hashCode [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAny	OperatorAny [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAll	OperatorAll [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1058 from jaceklaskowski/javadoc  Typo in javadoc	Merge pull request #1058 from jaceklaskowski /javadoc Typo in javadoc [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	typo	typo [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1056 from zsxwing/scala-drop  Add drop(skip) and dropRight(skipLast) to rxscala	Merge pull request #1056 from zsxwing /scala -drop[-2]Add drop[-2](skip )and dropRight (skipLast )to rxscala [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1057 from zsxwing/issue-1044  Fix issue #1044	Merge pull request #1057 from zsxwing /issue -1044 Fix issue #1044 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1055 from puniverse/master  close #1054	Merge pull request #1055 from puniverse /master close #1054 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Deprecate Observable.apply	Deprecate Observable .[sentence: 1,-1] apply [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix issue #1044	Fix issue #1044 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Add drop and dropRight to rxscala	Add drop[-2]and dropRight to rxscala [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	close #1054	close #1054 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1053 from benjchristensen/deprecation-cleanup  Deprecation Cleanup	Merge pull request #1053 from benjchristensen /deprecation -cleanup Deprecation Cleanup [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove deprecated methods/classes from rxjava-core  Cleanup on path to 1.0: https://github.com/Netflix/RxJava/issues/1001#issuecomment-40888251	Remove deprecated methods /classes from rxjava -core Cleanup on path to 1 .[sentence: 1,-1] 0 :https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1001 #issuecomment -40888251 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Remove deprecated rx.util.functions.*  - organized imports and fixed few places that were still accidentally using the old package	Remove deprecated rx .[sentence: 1,-1] util .[sentence: 1,-1] functions .*[sentence: 1,-1] -organized imports and fixed few places that were still accidentally[-2]using the old package [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1052 from benjchristensen/computation-scheduler  Scheduler Cleanup	Merge pull request #1052 from benjchristensen /computation -scheduler Scheduler Cleanup [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Restoring parallel() to using Schedulers.computation()  See https://github.com/Netflix/RxJava/issues/713 for background on this.	Restoring parallel ()to using Schedulers .[sentence: 1,-1] computation ()See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /713 for background on this .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ComputationScheduler -> EventLoopsScheduler  - This implementation is used by Schedulers.computation() but is actually a pool of event loops, so renaming.	ComputationScheduler ->EventLoopsScheduler -This implementation is used by Schedulers .[sentence: 1,-1] computation ()but is actually a pool of event loops ,so renaming .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1050 from zsxwing/skip-last  Reimplement the 'SkipLast' operator	Merge pull request #1050 from zsxwing /skip -last Reimplement the 'SkipLast 'operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1051 from benjchristensen/merge-967  Manual Merge #967	Merge pull request #1051 from benjchristensen /merge -967 Manual Merge #967 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	rxjava-core/src/test/java/rx/operators/OperatorLastTest.java	rxjava -core /src /test /java /rx /operators /OperatorLastTest .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Replace LinkedList with ArrayDeque	Replace LinkedList with ArrayDeque [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement the "SkipLast" operator with time	Reimplement the 'SkipLast 'operator with time [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename OperationSkipLast to OperatorSkipLast	Rename OperationSkipLast to OperatorSkipLast [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reimplement "SkipLast" operator	Reimplement 'SkipLast 'operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1049 from benjchristensen/joins-module  Move rx.joins to rxjava-joins module	Merge pull request #1049 from benjchristensen /joins -module Move rx .[sentence: 1,-1] joins to rxjava -joins module [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move rx.joins to rxjava-joins module  Migrating rx.joins into a separate contrib module as part of roadmap to 1.0: https://github.com/Netflix/RxJava/issues/1001#issuecomment-40390984 This is being done until the rx.joins API has further time to mature as it is likely to change and we can't make breaking changes any further once we hit 1.0.	Move rx .[sentence: 1,-1] joins to rxjava -joins module Migrating rx .[sentence: 1,-1] joins into a separate contrib module as part of roadmap to 1 .[sentence: 1,-1] 0 :https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1001 #issuecomment -40390984 This is being done until the rx .[sentence: 1,-1] joins API has further time to mature as it is likely to change and we can't make breaking changes any further once we hit 1 .[sentence: 1,-1] 0 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1048 from benjchristensen/executor-scheduler  Remove ExecutorScheduler - New ComputationScheduler	Merge pull request #1048 from benjchristensen /executor -scheduler Remove ExecutorScheduler -New ComputationScheduler [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove ExecutorScheduler - New ComputationScheduler  - see https://github.com/Netflix/RxJava/issues/711 and https://github.com/Netflix/RxJava/issues/713	Remove ExecutorScheduler -New ComputationScheduler -see https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /711 and https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /713 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	0.18.0-SNAPSHOT	0 .[sentence: 1,-1] 18 .[sentence: 1,-1] 0 -SNAPSHOT [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1047 from benjchristensen/scheduler-0.18-with-inner  Scheduler Simplification	Merge pull request #1047 from benjchristensen /scheduler -0 .[sentence: 1,-1] 18 -with -inner Scheduler Simplification [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	degreeOfParallelism() -> parallelism()  https://github.com/Netflix/RxJava/issues/997#issuecomment-40819656	degreeOfParallelism ()->parallelism ()https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /997 #issuecomment -40819656 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	inner() -> createInner()  See https://github.com/Netflix/RxJava/issues/997#issuecomment-40818768	inner ()->createInner ()See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /997 #issuecomment -40818768 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.inner() for Language and Contrib Modules	Scheduler .[sentence: 1,-1] inner ()for Language and Contrib Modules [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.inner() for Core	Scheduler .[sentence: 1,-1] inner ()for Core [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	(#1045) clarify javadocs to accurately describe currently-intended behavior of sample()	(#1045 )clarify javadocs to accurately describe currently -intended behavior of sample ()[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	0.17.6	0 .[sentence: 1,-1] 17 .6 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.17.7-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 7 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.17.6'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 6 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1038 from Yarikx/android-view-observable  rxjava-android: parameterize OperatorViewClick by concrete view type	Merge pull request #1038 from Yarikx /android -view -observable rxjava -android :parameterize OperatorViewClick by concrete view type [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1020 from mttkay/android-samples-gradle-1-11  Upgrade Gradle wrapper for Android samples to Gradle 1.11	Merge pull request #1020 from mttkay /android -samples -gradle -1 -11 Upgrade Gradle wrapper for Android samples to Gradle 1 .[sentence: 1,-1] 11 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1009 from zsiegel/update-android-sample  Android - Adding a new RetainedFragment example	Merge pull request #1009 from zsiegel /update -android -sample Android -Adding a new RetainedFragment example [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1035 from vigdorchik/scala_cleanup  Scala cleanup	Merge pull request #1035 from vigdorchik /scala _cleanup Scala cleanup [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1042 from MarioAriasC/master  Kotlin M7 and full compatibility with 0.17.0	Merge pull request #1042 from MarioAriasC /master Kotlin M7 and full compatibility with 0 .[sentence: 1,-1] 17 .0 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1040 from benjchristensen/pull-972  Merge and Cleanup of #972	Merge pull request #1040 from benjchristensen /pull -972 Merge and Cleanup of #972 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update README	Update README [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update doc comments.	Update doc comments .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Test with full compatibility with 0.17.0	Test with full compatibility with 0 .[sentence: 1,-1] 17 .0 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Kotlin M7, minor fixes, compatibility with 0.17.0	Kotlin M7 ,minor fixes ,compatibility with 0 .[sentence: 1,-1] 17 .0 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Remove Redundant Action1 Observer Collection Argument  Since the collection is being returned we don't want to also inject it as an argument, so I migrated to Action0 from Action1 as per discussion at https://github.com/Netflix/RxJava/pull/972#issuecomment-38189145	Remove Redundant[-2]Action1 Observer Collection Argument[-2]Since the collection is being returned we don't want to also inject it as an argument[-2],so I migrated to Action0 from Action1 as per discussion at https ://github .[sentence: 1,-2] com /Netflix /RxJava /pull /972 #issuecomment -38189145 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Simplify Subscription/Observer State	Simplify Subscription /Observer State [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	rxjava-core/src/main/java/rx/operators/OperatorCache.java  Updated OperatorCache to use `unsafeSubscribe` to fix merge conflicts.	rxjava -core /src /main /java /rx /operators /OperatorCache .[sentence: 1,-1] java Updated OperatorCache to use `unsafeSubscribe `to fix merge conflicts[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1005 from suncelesta/scala-observable-update  add toMap from Java Observable	Merge pull request #1005 from suncelesta /scala -observable -update add toMap from Java Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Title -> RxJava: Reactive Extensions for the JVM	Title ->RxJava :Reactive[-2]Extensions for the JVM [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1036 from GeorgiKhomeriki/master  replaced FRP with RP in README title	Merge pull request #1036 from GeorgiKhomeriki /master replaced FRP with RP in README title [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1021 from mttkay/fix-operator-weak-binding  OperatorWeakBinding to not use WeakReferences anymore	Merge pull request #1021 from mttkay /fix -operator -weak[-2]-binding OperatorWeakBinding to not use WeakReferences[-2]anymore [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	rxjava-android: parameterize OperatorViewClick by concrete view type	rxjava -android :parameterize OperatorViewClick by concrete view type [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	improve javadocs for onErrorFlatMap( ) with link to wiki docs & marble diagram	improve[2]javadocs for onErrorFlatMap ()with link to wiki docs &marble diagram [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Simplify 'buffer' signature to be the same as 'window'.	Simplify 'buffer 'signature to be the same as 'window '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	replaced FRP with RP in README title  Mentioning "Functional Reactive Programming" causes confusion and misconception. I think it's better to simply stick with "Reactive Programming".	replaced FRP with RP in README title Mentioning 'Functional Reactive[-2]Programming 'causes confusion[-2]and misconception .[sentence: 1,-2] I think it's better to simply stick with 'Reactive[-2]Programming '.[sentence: 1,-2] [result: max + and - of any sentence]
3	-1	Move bindFragment call in sample to onCreate  Having it in onViewCreated is fine, but misleading, since we don't need to reattach retained fragments. (the referenced object remains the same.)	Move bindFragment call in sample to onCreate Having it in onViewCreated is fine[3],but misleading ,since we don't need to reattach retained fragments .[sentence: 3,-1] (the referenced object remains the same .)[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorWeakBinding -> OperatorConditionalBinding	OperatorWeakBinding ->OperatorConditionalBinding [sentence: 1,-1] [result: max + and - of any sentence]
