Positive	Negative	Text	Explanation
1	-1	Merge pull request #3262 from akarnokd/WindowBoundary2x  Operator window with boundary (exact, selector, exact + supplier).	Merge pull request #3262 from akarnokd /WindowBoundary2x Operator window with boundary (exact ,selector ,exact +supplier ).[sentence: 1,-1] [result: max + and - of any sentence]
2	-3	Operator window with boundary (exact, selector, exact + supplier).  I'm not 100% certain about the state management: when to let the main source keep running and when to stop. I.e., the in the selector version, if the other completes, it means no new window will be opened but the active should keep receiving values until their closer fires. If all such closers have fired, the main can be stopped.	Operator window with boundary (exact ,selector ,exact +supplier ).[sentence: 1,-1] I'm not 100 %certain about the state management :when to let the main source[-2]keep running and when to stop .[sentence: 1,-2] I .[sentence: 1,-1] e .,[sentence: 1,-1] the in the selector version ,if the other completes ,it means no new window will be opened but the active should keep receiving values[2]until their closer fires .[sentence: 2,-1] If all such closers have fired[-3],the main can be stopped .[sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #3261 from akarnokd/SubjectFixes0901  Fixes to ReplaySubject and BehaviorSubject.	Merge pull request #3261 from akarnokd /SubjectFixes0901 Fixes to ReplaySubject and BehaviorSubject .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes to ReplaySubject and BehaviorSubject.	Fixes to ReplaySubject and BehaviorSubject .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3260 from akarnokd/BehaviorSubject2x  BehaviorSubject	Merge pull request #3260 from akarnokd /BehaviorSubject2x BehaviorSubject [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	BehaviorSubject	BehaviorSubject [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3259 from akarnokd/RxJavaPlugins2x  RxJavaPlugins extended with handler registration and reset support	Merge pull request #3259 from akarnokd /RxJavaPlugins2x RxJavaPlugins extended with handler registration and reset support[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	RxJavaPlugins extended with handler registration and reset support	RxJavaPlugins extended with handler registration and reset support[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3258 from akarnokd/ReplaySubject2x  ReplaySubject	Merge pull request #3258 from akarnokd /ReplaySubject2x ReplaySubject [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	ReplaySubject  Has full backpressure support (replays as many elements as requested).	ReplaySubject Has full backpressure support[2](replays as many elements as requested ).[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3257 from akarnokd/OperatorTimeout2x  Operator timeout, onBackpressureBuffer(onOverflow), fixes to parameter	Merge pull request #3257 from akarnokd /OperatorTimeout2x Operator timeout ,onBackpressureBuffer (onOverflow ),fixes to parameter [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Operator timeout, onBackpressureBuffer(onOverflow), fixes to parameter types.  + FullArbiter and FullArbiterSubscriber to work with total-ordered notifications across sources.	Operator timeout ,onBackpressureBuffer (onOverflow ),fixes to parameter types .[sentence: 1,-1] +FullArbiter and FullArbiterSubscriber to work with total -ordered notifications across sources[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3256 from akarnokd/OperatorDebounceFix2x  Fixed debounce behavior, added throttleFirst, throttleLast alias	Merge pull request #3256 from akarnokd /OperatorDebounceFix2x Fixed debounce behavior ,added throttleFirst ,throttleLast alias [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed debounce behavior, added throttleFirst, throttleLast alias	Fixed debounce behavior ,added throttleFirst ,throttleLast alias [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3255 from akarnokd/OperatorScan  Operator scan, reduce. Fixes to TestSubscriber async behavior.	Merge pull request #3255 from akarnokd /OperatorScan Operator scan ,reduce .[sentence: 1,-1] Fixes to TestSubscriber async behavior .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator scan, reduce. Fixes to TestSubscriber async behavior.	Operator scan ,reduce .[sentence: 1,-1] Fixes to TestSubscriber async behavior .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3254 from akarnokd/OperatorDebounce2x  Operator debounce (time, selector), throttleWithTimeout (alias)	Merge pull request #3254 from akarnokd /OperatorDebounce2x Operator debounce (time ,selector ),throttleWithTimeout (alias )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator debounce (time, selector), throttleWithTimeout (alias)	Operator debounce (time ,selector ),throttleWithTimeout (alias )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3253 from akarnokd/OperatorWindowTimed2x  Operator window timespan, timespan + count, timespan + timeskip	Merge pull request #3253 from akarnokd /OperatorWindowTimed2x Operator window timespan ,timespan +count ,timespan +timeskip [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Operator window timespan, timespan + count, timespan + timeskip  The timed buffer and window operators are quite complicated in terms of concurrency. I'm not sure if all corner cases are covered.	Operator window timespan ,timespan +count ,timespan +timeskip The timed buffer and window operators are quite complicated[-2]in terms of concurrency .[sentence: 1,-2] I'm not sure if all corner cases are covered .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3251 from akarnokd/OperatorWindowSized2x  Window with count, count + skip.	Merge pull request #3251 from akarnokd /OperatorWindowSized2x Window with count ,count +skip .[sentence: 1,-1] [result: max + and - of any sentence]
3	-1	Window with count, count + skip.  Luckily, there is no need to count the emission per subject but just use arithmetic.	Window with count ,count +skip .[sentence: 1,-1] Luckily[3],there is no need to count the emission per subject but just use arithmetic .[sentence: 3,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3250 from akarnokd/OperatorBufferWithPublisher2x  Operator buffer with boundary and open-close, fixes to the timed	Merge pull request #3250 from akarnokd /OperatorBufferWithPublisher2x Operator buffer with boundary and open -close ,fixes to the timed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator buffer with boundary and open-close, fixes to the timed variants.  Added QueueDrain and QueueDrainSubscriber for common queue-drain operations. Not applied outside the buffer()s as of now.	Operator buffer with boundary and open -close ,fixes to the timed variants .[sentence: 1,-1] Added QueueDrain and QueueDrainSubscriber for common queue -drain operations .[sentence: 1,-1] Not applied outside the buffer ()s as of now .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3248 from akarnokd/OperatorBuffer2x  Operators buffer: size, time, size + time	Merge pull request #3248 from akarnokd /OperatorBuffer2x Operators buffer :size ,time ,size +time [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators buffer: size, time, size + time	Operators buffer :size ,time ,size +time [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3247 from akarnokd/UnicastSubject2x  UnicastSubject, onBackpressureBuffer-like behavior for a single	Merge pull request #3247 from akarnokd /UnicastSubject2x UnicastSubject ,onBackpressureBuffer -like[2]behavior for a single [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	UnicastSubject, onBackpressureBuffer-like behavior for a single subscriber only	UnicastSubject ,onBackpressureBuffer -like[2]behavior for a single subscriber only [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3246 from akarnokd/OperatorRefCount2x  Operator refCount	Merge pull request #3246 from akarnokd /OperatorRefCount2x Operator refCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator refCount	Operator refCount [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3245 from akarnokd/BlockingObservablePart2x  BlockingObservable, next, latest, mostRecent, first, last, single,	Merge pull request #3245 from akarnokd /BlockingObservablePart2x[-2]BlockingObservable[-2],next ,latest ,mostRecent ,first ,last ,single ,[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	BlockingObservable, next, latest, mostRecent, first, last, single, subscribe, stream, forEach, iterator	BlockingObservable[-2],next ,latest ,mostRecent ,first ,last ,single ,subscribe ,stream ,forEach ,iterator [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #3244 from akarnokd/OperatorsDerivedPack2x  Operators delay, delaySubscription, share.	Merge pull request #3244 from akarnokd /OperatorsDerivedPack2x Operators delay[-2],delaySubscription ,share .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Operators delay, delaySubscription, share.	Operators delay[-2],delaySubscription ,share .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3243 from akarnokd/OperatorMaterialize2x  Operator materialize, dematerialize, minor notification fix.	Merge pull request #3243 from akarnokd /OperatorMaterialize2x Operator materialize ,dematerialize ,minor notification fix .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator materialize, dematerialize, minor notification fix.	Operator materialize ,dematerialize ,minor notification fix .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3242 from akarnokd/OperatorUsing2x  Operator using, some internal refactorings.	Merge pull request #3242 from akarnokd /OperatorUsing2x Operator using ,some internal refactorings .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator using, some inernal refactorings.	Operator using ,some inernal refactorings .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3241 from akarnokd/PublisherCombineLatest2x  Operator combineLatest	Merge pull request #3241 from akarnokd /PublisherCombineLatest2x Operator combineLatest [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator combineLatest	Operator combineLatest [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3240 from akarnokd/OperatorSequenceEquals2x  Operator sequenceEqual	Merge pull request #3240 from akarnokd /OperatorSequenceEquals2x Operator sequenceEqual [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator sequenceEqual	Operator sequenceEqual [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3239 from akarnokd/OperatorTakeWhile2x  Operator takeWhile	Merge pull request #3239 from akarnokd /OperatorTakeWhile2x Operator takeWhile [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	TakeWhile: forgot to push new class.	TakeWhile :forgot to push new class .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator takeWhile	Operator takeWhile [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3238 from akarnokd/OperatorRedo  Operator retryWhen, repeatWhen; Notification	Merge pull request #3238 from akarnokd /OperatorRedo Operator retryWhen ,repeatWhen ;Notification [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator retryWhen, repeatWhen; Notification	Operator retryWhen ,repeatWhen ;Notification [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3237 from akarnokd/OperatorOnErrorNext  Operators onErrorReturn, onErrorResumeNext, onExceptionResumeNext	Merge pull request #3237 from akarnokd /OperatorOnErrorNext Operators onErrorReturn ,onErrorResumeNext ,onExceptionResumeNext [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators onErrorReturn, onErrorResumeNext, onExceptionResumeNext	Operators onErrorReturn ,onErrorResumeNext ,onExceptionResumeNext [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3235 from akarnokd/OperatorAmb2x  Operator amb, ambWith	Merge pull request #3235 from akarnokd /OperatorAmb2x Operator amb ,ambWith [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator amb, ambWith	Operator amb ,ambWith [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	OperatorSwitchMap accidental main method.	OperatorSwitchMap accidental[-2]main method .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3234 from akarnokd/OperatorSwitchMap2x  Operator switchMap, switchOnNext, added missing merge and concat	Merge pull request #3234 from akarnokd /OperatorSwitchMap2x Operator switchMap ,switchOnNext ,added missing merge and concat [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator switchMap, switchOnNext, added missing merge and concat overloads, some refactorings	Operator switchMap ,switchOnNext ,added missing merge and concat overloads ,some refactorings [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3232 from akarnokd/OperatorFirstLast2x  Operators first, last, multi-offer for SpscLinkedArrayQueue	Merge pull request #3232 from akarnokd /OperatorFirstLast2x Operators first ,last ,multi -offer for SpscLinkedArrayQueue [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators first, last, multi-offer for SpscLinkedArrayQueue	Operators first ,last ,multi -offer for SpscLinkedArrayQueue [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3231 from akarnokd/OperatorTimedLastSkipTake2x  Operator takeLast time + size, skipLast time	Merge pull request #3231 from akarnokd /OperatorTimedLastSkipTake2x Operator takeLast time +size ,skipLast time [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator takeLast time + size, skipLast time	Operator takeLast time +size ,skipLast time [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Operator fromFuture with plain future, blocking by nature.	Operator fromFuture with plain future ,blocking[-2]by nature .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3230 from akarnokd/OperatorSwitchIfEmpty2x  Operato switchIfEmpty, defaultIfEmpty	Merge pull request #3230 from akarnokd /OperatorSwitchIfEmpty2x Operato switchIfEmpty ,defaultIfEmpty [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operato switchIfEmpty, defaultIfEmpty	Operato switchIfEmpty ,defaultIfEmpty [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3229 from akarnokd/OperatorSample2x  Operator sample with time or with another publisher	Merge pull request #3229 from akarnokd /OperatorSample2x Operator sample with time or with another publisher [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator sample with time or with another publisher	Operator sample with time or with another publisher [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #3228 from akarnokd/ConditionalSubscriber2x  ConditionalSubscriber to help fusing filter-like operators into	Merge pull request #3228 from akarnokd /ConditionalSubscriber2x ConditionalSubscriber to help fusing filter -like[2]operators into [sentence: 2,-1] [result: max + and - of any sentence]
2	-1	ConditionalSubscriber to help fusing filter-like operators into emission/drain loops.	ConditionalSubscriber to help fusing filter -like[2]operators into emission /drain loops .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3227 from akarnokd/Collect2xJavacWorkaround  collect: javac is unable to select the right overload for some reason	Merge pull request #3227 from akarnokd /Collect2xJavacWorkaround collect :javac is unable to select the right overload for some reason [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	collect: javac is unable to select the right overload for some reason	collect :javac is unable to select the right overload for some reason [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3226 from akarnokd/OperatorCollect2x  Operator collect, toMap and toMultimap based on it.	Merge pull request #3226 from akarnokd /OperatorCollect2x Operator collect ,toMap and toMultimap based on it .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator collect, toMap and toMultimap based on it.	Operator collect ,toMap and toMultimap based on it .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3225 from akarnokd/OperatorDoOn2x  Operations doOnX.	Merge pull request #3225 from akarnokd /OperatorDoOn2x Operations doOnX .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operations doOnX.	Operations doOnX .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3224 from akarnokd/OperatorDistinct2x  Operator distinct, timeInterval, common Timed container.	Merge pull request #3224 from akarnokd /OperatorDistinct2x Operator distinct ,timeInterval ,common Timed container .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator distinct, timeInterval, common Timed container.	Operator distinct ,timeInterval ,common Timed container .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3223 from akarnokd/OperatorPack2x1  Fixes to classes, convenience operators mostly.	Merge pull request #3223 from akarnokd /OperatorPack2x1 Fixes to classes ,convenience operators mostly .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes to classes, convenience operators mostly.	Fixes to classes ,convenience operators mostly .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3222 from akarnokd/WithLatestFrom2x  Operator WithLatestFrom, PublishLift to help with operator fusing,	Merge pull request #3222 from akarnokd /WithLatestFrom2x Operator WithLatestFrom ,PublishLift to help with operator fusing ,[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator WithLatestFrom, PublishLift to help with operator fusing, SubscriptionHelper for common validation logic.	Operator WithLatestFrom ,PublishLift to help with operator fusing ,SubscriptionHelper for common validation logic .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3220 from akarnokd/FixesForReactiveSocket2x  Strenghtening flatMap against misbehaving sources, TestSubscriber +	Merge pull request #3220 from akarnokd /FixesForReactiveSocket2x Strenghtening flatMap against[-2]misbehaving sources[-2],TestSubscriber +[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Strenghtening flatMap against misbehaving sources, TestSubscriber + methods	Strenghtening flatMap against[-2]misbehaving sources[-2],TestSubscriber +methods [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3215 from akarnokd/OperatorZip2x  Operator zip plus Function3..Function9.	Merge pull request #3215 from akarnokd /OperatorZip2x Operator zip plus Function3 ..[sentence: 1,-1] Function9 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator zip plus Function3..Function9.	Operator zip plus Function3 ..[sentence: 1,-1] Function9 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3212 from akarnokd/OperatorGroupBy2x  Operator groupBy	Merge pull request #3212 from akarnokd /OperatorGroupBy2x Operator groupBy [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator groupBy.	Operator groupBy .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3209 from akarnokd/OperatorOnBackpressure2x  Operators onBackpressure(Drop|Buffer|Latest)	Merge pull request #3209 from akarnokd /OperatorOnBackpressure2x Operators onBackpressure (Drop[-2]|Buffer |Latest )[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Operators onBackpressure(Drop|Buffer|Latest)	Operators onBackpressure (Drop[-2]|Buffer |Latest )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3208 from akarnokd/IntervalSource2x  Operators interval and intervalRange	Merge pull request #3208 from akarnokd /IntervalSource2x Operators interval and intervalRange [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators interval and intervalRange	Operators interval and intervalRange [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3207 from akarnokd/OperatorRepeat2xPart1  Some Repeat + Retry methods, fix to SubscriptionArbiter.	Merge pull request #3207 from akarnokd /OperatorRepeat2xPart1 Some Repeat +Retry methods ,fix to SubscriptionArbiter .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Some Repeat + Retry methods, fix to SubscriptionArbiter.	Some Repeat +Retry methods ,fix to SubscriptionArbiter .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3206 from akarnokd/TestSubscriber2x  TestSubscriber implemented	Merge pull request #3206 from akarnokd /TestSubscriber2x TestSubscriber implemented [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	TestSubscriber implemented	TestSubscriber implemented [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3205 from akarnokd/LambdaSubscribe2x  Lambda-based subscribe and lifecycle tracking methods	Merge pull request #3205 from akarnokd /LambdaSubscribe2x Lambda -based subscribe and lifecycle tracking methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Lambda-based subscription and lifecycle tracking methods	Lambda -based subscription and lifecycle tracking methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3204 from akarnokd/OperatorConcatMap2x  Operator concatMap and related convenience methods	Merge pull request #3204 from akarnokd /OperatorConcatMap2x Operator concatMap and related convenience methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator concatMap and related convenience methods	Operator concatMap and related convenience methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3202 from akarnokd/ScheduleOn2x  Operators observeOn, subscribeOn and unsubscribeOn	Merge pull request #3202 from akarnokd /ScheduleOn2x Operators observeOn ,subscribeOn and unsubscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators observeOn, subscribeOn and unsubscribeOn	Operators observeOn ,subscribeOn and unsubscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3200 from akarnokd/SchedulersRest2x  All standard schedulers ported and cleaned up.	Merge pull request #3200 from akarnokd /SchedulersRest2x All standard schedulers ported and cleaned up .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	All standard schedulers ported and cleaned up.	All standard schedulers ported and cleaned up .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3199 from akarnokd/OperatorsAnyAllCount2x  Operators all, any, count, elementAt, single	Merge pull request #3199 from akarnokd /OperatorsAnyAllCount2x Operators all ,any ,count ,elementAt ,single [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators all, any, count, elementAt, single	Operators all ,any ,count ,elementAt ,single [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3198 from akarnokd/OperatorsPublishReplay  Operators publish, replay and cache.	Merge pull request #3198 from akarnokd /OperatorsPublishReplay Operators publish ,replay and cache .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Workaround for another javac 1.8 bug.	Workaround for another javac 1 .[sentence: 1,-1] 8 bug[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Operators publish, replay and cache.	Operators publish ,replay and cache .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3197 from akarnokd/OperatorToList2x  Operator toList and toSortedList	Merge pull request #3197 from akarnokd /OperatorToList2x Operator toList and toSortedList [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator toList and toSortedList	Operator toList and toSortedList [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3196 from akarnokd/OperatorSkip2xMethods  The skips and filter operators added to Observable	Merge pull request #3196 from akarnokd /OperatorSkip2xMethods The skips and filter operators added to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	The skips and filter operators added to Observable	The skips and filter operators added to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3195 from akarnokd/OperatorSkip2x  Operators of skip (untimed), filter; fix to takeUntil	Merge pull request #3195 from akarnokd /OperatorSkip2x Operators of skip (untimed ),filter ;fix to takeUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators of skip (untimed), filter; fix to takeUntil	Operators of skip (untimed ),filter ;fix to takeUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3194 from akarnokd/OperatorTake2x  Operators of take (untimed), plugin error reporting fix for other	Merge pull request #3194 from akarnokd /OperatorTake2x Operators of take (untimed ),plugin error[-2]reporting fix for other [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Operators of take (untimed), plugin error reporting fix for other operators	Operators of take (untimed ),plugin error[-2]reporting fix for other operators [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3193 from akarnokd/ConnectableObservable2x  ConnectableObservable and autoConnect	Merge pull request #3193 from akarnokd /ConnectableObservable2x ConnectableObservable and autoConnect [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ConnectableObservable and autoConnect	ConnectableObservable and autoConnect [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3191 from akarnokd/OperatorFlatMap2x  Operators map and flatMap	Merge pull request #3191 from akarnokd /OperatorFlatMap2x Operators map and flatMap [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operators map and flatMap	Operators map and flatMap [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #3190 from akarnokd/BasicSubscribers  Basic Subscribers and plugin class	Merge pull request #3190 from akarnokd /BasicSubscribers Basic Subscribers and plugin class [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Basic Subscribers and RxJavaPlugin	Basic Subscribers and RxJavaPlugin [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #3189 from akarnokd/BasicPublisherSources  Added a bunch of basic event sources and helper Subscription	Merge pull request #3189 from akarnokd /BasicPublisherSources Added a bunch of basic event sources[-2]and helper Subscription [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Added a bunch of basic event sources and helper Subscription implementations.	Added a bunch of basic event sources[-2]and helper Subscription implementations .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #3188 from akarnokd/SchedulersBaseAPI  Schedulers (a few) + API, slight modifications to other classes,	Merge pull request #3188 from akarnokd /SchedulersBaseAPI Schedulers (a few )+API ,slight modifications to other classes ,[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Schedulers (a few) + API, slight modifications to other classes, incomplete.	Schedulers (a few )+API ,slight modifications to other classes ,incomplete .[sentence: 1,-1] [result: max + and - of any sentence]
