Positive	Negative	Text	Explanation
1	-2	Merge pull request #2550 from davidmoten/request-additive  Subscriber.onStart requests should be additive (and check for overflow)	Merge pull request #2550 from davidmoten /request -additive Subscriber .[sentence: 1,-1] onStart requests should be additive (and check for overflow[-2])[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	onStart requests should be additive (and check for overflow)	onStart requests should be additive (and check for overflow[-2])[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2548 from davidmoten/request-check  Subscriber.request should throw exception if negative request made	Merge pull request #2548 from davidmoten /request -check Subscriber .[sentence: 1,-1] request should throw exception if negative[-2]request made [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Subscriber.request should throw exception if negative request made	Subscriber .[sentence: 1,-1] request should throw exception if negative[-2]request made [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2543 from davidmoten/merge-request-overflow  OperatorMerge handle request overflow	Merge pull request #2543 from davidmoten /merge -request -overflow[-2]OperatorMerge handle request overflow[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	handle request overflow for OperatorMerge	handle request overflow[-2]for OperatorMerge [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2465 from akarnokd/SchedulerPurgeForJDK6  ScheduledExecutorService: call purge periodically on JDK 6 to avoid	Merge pull request #2465 from akarnokd /SchedulerPurgeForJDK6 ScheduledExecutorService :call purge periodically on JDK 6 to avoid[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2547 from davidmoten/fix-more-warnings  Warnings cleanup	Merge pull request #2547 from davidmoten /fix -more -warnings Warnings cleanup [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2482 from akarnokd/MergeFix0122  Merge: fixed hangs & missed scalar emissions	Merge pull request #2482 from akarnokd /MergeFix0122 Merge :fixed hangs &missed[-2]scalar emissions [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	remove unnecessary imports, add missing generic types, add SuppressWarnings(unchecked)	remove unnecessary[-2]imports ,add missing generic types ,add SuppressWarnings[-2](unchecked )[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Less concurrent threads and more in-line timeout detection.	Less concurrent threads and more in -line timeout detection .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge with max concurrency now supports backpressure.	Merge with max concurrency now supports[2]backpressure .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2471 from jnlopar/fix1702  Fixes NPEs reported in ReactiveX#1702 by synchronizing queue.	Merge pull request #2471 from jnlopar /fix1702 Fixes NPEs reported in ReactiveX #1702 by synchronizing queue .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Back to a field updater.	Back to a field updater .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes indent.	Fixes indent .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge: fixed hangs & missed scalar emissions	Merge :fixed hangs &missed[-2]scalar emissions [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Use a PBQ instead of a PQ on the trampoline. Moves counter inside to worker class and ditches the separate field updater.	Use a PBQ instead of a PQ on the trampoline .[sentence: 1,-1] Moves counter inside to worker class and ditches the separate field updater .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1840 from roman-mazur/unsubscribe-on-interrupt  BlockingObservable: Unsubscribe when thread is interrupted	Merge pull request #1840 from roman -mazur /unsubscribe -on -interrupt[-2]BlockingObservable[-2]:Unsubscribe when thread is interrupted[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2238 from zsxwing/issue2191  Fix the bug that cache doesn't unsubscribe the source Observable when th...	Merge pull request #2238 from zsxwing /issue2191 Fix the bug[-2]that cache doesn't unsubscribe the source[-2]Observable when th ...[sentence: 1,-2] [result: max + and - of any sentence]
2	-2	Merge pull request #2478 from akarnokd/TestRefCountAsyncFix  testRefCountAsync: adjusted time values as 1 ms is unreliable	Merge pull request #2478 from akarnokd /TestRefCountAsyncFix testRefCountAsync :adjusted time values[2]as 1 ms is unreliable[-2][sentence: 2,-2] [result: max + and - of any sentence]
2	-2	RefCountAsync: adjusted time values as 1 ms is unreliable	RefCountAsync :adjusted time values[2]as 1 ms is unreliable[-2][sentence: 2,-2] [result: max + and - of any sentence]
2	-2	Merge pull request #2476 from akarnokd/WindowFixes0121  Fixed off-by-one error and value-drop in the window operator.	Merge pull request #2476 from akarnokd /WindowFixes0121 Fixed off -by -one error[-2]and value[2]-drop[-2]in the window operator .[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2477 from akarnokd/BackpressureTestsFix0121  Backpressure tests fix 0121	Merge pull request #2477 from akarnokd /BackpressureTestsFix0121 Backpressure tests fix 0121 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed SLOW_PASS_THRU to prevent JIT optimizing it away.	Fixed SLOW _PASS _THRU to prevent JIT optimizing it away .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	BackpressureTests: adjusted some tests to make them more reliable.	BackpressureTests :adjusted some tests to make them more reliable .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Fixed off-by-one error and value-drop in the window operator.	Fixed off -by -one error[-2]and value[2]-drop[-2]in the window operator .[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2475 from akarnokd/SyncQueueCloneFix  SynchronousQueue.clone fix	Merge pull request #2475 from akarnokd /SyncQueueCloneFix SynchronousQueue .[sentence: 1,-1] clone fix [sentence: 1,-1] [result: max + and - of any sentence]
2	-3	Merge pull request #2447 from jnlopar/1.x  Fail early if a null subscription is added to a CompositeSubscription.	Merge pull request #2447 from jnlopar /1 .[sentence: 1,-1] x[2]Fail[-3]early if a null subscription is added to a CompositeSubscription .[sentence: 2,-3] [result: max + and - of any sentence]
1	-1	SynchronousQueue.clone fix	SynchronousQueue .[sentence: 1,-1] clone fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2335 from akarnokd/StatelessOperators  A set of stateless operators that don't need to be instantiated	Merge pull request #2335 from akarnokd /StatelessOperators A set of stateless operators that don't need to be instantiated [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2474 from akarnokd/MergeTestTimeout  MergeTest.testConcurrency timeout to let other tests run	Merge pull request #2474 from akarnokd /MergeTestTimeout MergeTest .[sentence: 1,-1] testConcurrency timeout to let other tests run [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	MergeTest.testConcurrency timeout to let other tests run	MergeTest .[sentence: 1,-1] testConcurrency timeout to let other tests run [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Merge pull request #2455 from duncani/Issue#2191  Fix for #2191 - OperatorMulticast fails to unsubscribe from source	Merge pull request #2455 from duncani /Issue #2191 Fix for #2191 -OperatorMulticast fails[-3]to unsubscribe from source[-2][sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Added experimental annotations	Added experimental annotations [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Don't block the action on the queue lock.	Don't block[-2][=0 negation]the action on the queue lock .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge branch 'fix1702' of https://github.com/jnlopar/RxJava into fix1702	Merge branch 'fix1702 'of https ://github .[sentence: 1,-1] com /jnlopar /RxJava into fix1702 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixes NPEs reported in ReactiveX#1702 by synchronizing queue. Adds unit test for regression.	Fixes NPEs reported in ReactiveX #1702 by synchronizing queue .[sentence: 1,-1] Adds unit test for regression[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Use unsubscribed check instead of a null check.	Use unsubscribed check instead of a null check .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixes NPEs reported in ReactiveX#1702 by synchronizing queue. Adds unit test for regression.	Fixes NPEs reported in ReactiveX #1702 by synchronizing queue .[sentence: 1,-1] Adds unit test for regression[-2].[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Subject state information methods & bounded ReplaySubject termination fix	Subject state information methods &bounded ReplaySubject termination fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2469 from zsxwing/file-permission  Remove the execute permission from source files	Merge pull request #2469 from zsxwing /file -permission Remove the execute[-2]permission from source[-2]files [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove the execute permission from source files	Remove the execute[-2]permission from source[-2]files [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Unsubscribe when thread is interrupted	Unsubscribe when thread is interrupted[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	ScheduledExecutorService: call purge periodically on JDK 6 to avoid cancelled task-retention.	ScheduledExecutorService :call purge periodically on JDK 6 to avoid[-2]cancelled[-2]task -retention .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2244 from davidmoten/take-last-unsub  OperatorTakeLast add check for isUnsubscribed to fast path	Merge pull request #2244 from davidmoten /take -last -unsub OperatorTakeLast add check for isUnsubscribed to fast path [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2332 from akarnokd/OperatorRetryTestFixAttempt  Operator retry test fix	Merge pull request #2332 from akarnokd /OperatorRetryTestFixAttempt Operator retry test fix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Unbroken TestSubscriber	Unbroken TestSubscriber [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Moved test cases for issue #2191 into OperatorReplayTest	Moved test cases for issue #2191 into OperatorReplayTest [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Fix for https://github.com/ReactiveX/RxJava/issues/2191 - OperatorMulticast fails to unsubscribe from source.	Fix for https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /2191 -OperatorMulticast fails[-3]to unsubscribe from source[-2].[sentence: 1,-3] [result: max + and - of any sentence]
1	-1	IllegalArgumentException > NPE	IllegalArgumentException >NPE [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixes indentation.	Fixes indentation .[sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Fail early if a null subscription is added to a CompositeSubscription. Otherwise, it'll just fail late when unsubscribing, which is much harder to trace.	Fail[-3]early if a null subscription is added to a CompositeSubscription .[sentence: 1,-3] Otherwise ,it'll just fail[-3][--1 booster word]late when unsubscribing ,which is much harder to trace .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	updating javadocs to link to latest web docs	updating javadocs to link to latest web docs [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed comment typo, added the rest of the operators	Fixed comment typo ,added the rest of the operators [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	A first set of stateless operators that don't need to be instantiated for lift all the time.	A first set of stateless operators that don't need to be instantiated for lift all the time .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fixed the error function.	Fixed the error[-2]function .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Few adjustments.	Few adjustments .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 1.0.4	Version 1 .[sentence: 1,-1] 0 .4 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add check for isUnsubscribed to OperatorTakeLast fast path	add check for isUnsubscribed to OperatorTakeLast fast path [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix the bug that cache doesn't unsubscribe the source Observable when the source is terminated	Fix the bug[-2]that cache doesn't unsubscribe the source[-2]Observable when the source[-2]is terminated [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2237 from benjchristensen/publish-ring-buffer-usage  Make Publish Operator Release RingBuffer	Merge pull request #2237 from benjchristensen /publish -ring -buffer -usage Make Publish Operator Release RingBuffer [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Make Publish Operator Release RingBuffer  - it was retaining the RxRingBuffer reference between subscribes which meant it was never released to the object pool	Make Publish Operator Release RingBuffer -it was retaining the RxRingBuffer reference between subscribes which meant it was never released to the object pool [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2052 from davidmoten/make-class-static  OperatorDoOnRequest.ParentSubscriber should be static class	Merge pull request #2052 from davidmoten /make -class -static[-2]OperatorDoOnRequest .[sentence: 1,-2] ParentSubscriber should be static[-2]class [sentence: 1,-2] [result: max + and - of any sentence]
1	-3	Merge pull request #2156 from zsxwing/map-swallow-fatal-exceptions  Fix the issue that map may swallow fatal exceptions	Merge pull request #2156 from zsxwing /map -swallow -fatal[-3]-exceptions Fix the issue that map may swallow fatal[-3]exceptions [sentence: 1,-3] [result: max + and - of any sentence]
1	-1	enable faster travis builds	enable faster travis builds [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Fix the issue that map may swallow fatal exceptions	Fix the issue that map may swallow fatal[-3]exceptions [sentence: 1,-3] [result: max + and - of any sentence]
1	-2	Merge pull request #2053 from akarnokd/ReplaySubjectBoundedFix1218  Fixed wrong bounded ReplaySubject use in test.	Merge pull request #2053 from akarnokd /ReplaySubjectBoundedFix1218 Fixed wrong[-2]bounded ReplaySubject use in test .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fixed wrong subject use in test.	Fixed wrong[-2]subject use in test .[sentence: 1,-2] [result: max + and - of any sentence]
1	-2	OperatorDoOnRequest.ParentSubscriber should be static class	OperatorDoOnRequest .[sentence: 1,-1] ParentSubscriber should be static[-2]class [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1967 from zsxwing/fix-groupby-unsubscribe  Fix the issue that GroupBy may not call 'unsubscribe'	Merge pull request #1967 from zsxwing /fix -groupby -unsubscribe Fix the issue that GroupBy may not call 'unsubscribe '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 1.0.3	Version 1 .[sentence: 1,-1] 0 .3 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1973 from akarnokd/ReplaySubjectFix1215  Fixed test issuing non-serialized messages to the subject.	Merge pull request #1973 from akarnokd /ReplaySubjectFix1215 Fixed test issuing non -serialized messages to the subject .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update as per review	Update as per review [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadocs: minor style, grammar changes; add @since annotation to new method	javadocs :minor style ,grammar changes ;add @since annotation to new method [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed test issuing non-serialized messages to the subject.	Fixed test issuing non -serialized messages to the subject .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Add a new state of `terminated` to fix the race condition of `errorEmitted`; Add more comments.	Add a new state of `terminated `to fix the race condition of `errorEmitted[-2]`;Add more comments .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1965 from zsxwing/fix-sample-unsubscribe  Fix the issue that Sample doesn't call 'unsubscribe'	Merge pull request #1965 from zsxwing /fix -sample -unsubscribe Fix the issue that Sample doesn't call 'unsubscribe '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Propagate onError to all groups	Propagate onError to all groups [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix the issue that GroupBy may not call 'unsubscribe'	Fix the issue that GroupBy may not call 'unsubscribe '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1966 from zsxwing/fix-groupby-null-key  Fix NPE when the key is null in GroupBy	Merge pull request #1966 from zsxwing /fix -groupby -null -key Fix NPE when the key is null in GroupBy [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1964 from zsxwing/fix-buffer-request  Handle 0 or negative request in Buffer	Merge pull request #1964 from zsxwing /fix -buffer -request Handle 0 or negative[-2]request in Buffer [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1957 from zsxwing/fix-scan  Fix 'request(0)' issue in Scan	Merge pull request #1957 from zsxwing /fix -scan Fix 'request (0 )'issue in Scan [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1950 from zsxwing/unsubscribed  Add "Subscriptions.unsubscribed" to fix the 'isUnsubscribed' issue	Merge pull request #1950 from zsxwing /unsubscribed Add 'Subscriptions .[sentence: 1,-1] unsubscribed 'to fix the 'isUnsubscribed 'issue [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1938 from akarnokd/OperatorAnyFix  Any/All should not unsubscribe downstream.	Merge pull request #1938 from akarnokd /OperatorAnyFix Any /All should not unsubscribe downstream .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1968 from ReactiveX/bump-to-2.2  Upgrade to Gradle 2.2	Merge pull request #1968 from ReactiveX /bump -to -2 .[sentence: 1,-1] 2 Upgrade to Gradle 2 .2 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1961 from benjchristensen/issue-1941-remove-request-batching  Remove Request Batching in Merge	Merge pull request #1961 from benjchristensen /issue -1941 -remove -request -batching Remove Request Batching in Merge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Apply java plugin	Apply java plugin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Bump to 2.2	Bump to 2 .2 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	add @since section to doOnRequest() javadocs	add @since section to doOnRequest ()javadocs [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix the issue that Sample doesn't call 'unsubscribe'	Fix the issue that Sample doesn't call 'unsubscribe '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix NPE when the key is null in GroupBy	Fix NPE when the key is null in GroupBy [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Handle 0 or negative request in Buffer	Handle 0 or negative[-2]request in Buffer [sentence: 1,-2] [result: max + and - of any sentence]
