Positive	Negative	Text	Explanation
1	-1	remove javadoc warnings from cache(); add @since annotation to cache(b)	remove javadoc warnings from cache ();add @since annotation to cache (b )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1467 from benjchristensen/cache-docs  Javadocs for cache operator	Merge pull request #1467 from benjchristensen /cache -docs Javadocs for cache operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Javadocs for cache operator	Javadocs for cache operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add perf tests for cache(1) variant	Add perf tests for cache (1 )variant [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1393 from gliptak/cachehint  Add cache(int capacity) to Observable	Merge pull request #1393 from gliptak /cachehint Add cache (int capacity )to Observable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1431 from tomrozb/composite-exception  CompositeException fix for Android	Merge pull request #1431 from tomrozb /composite -exception CompositeException fix for Android [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1436 from gliptak/genericswarnings  Correct warnings	Merge pull request #1436 from gliptak /genericswarnings Correct warnings [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update CHANGES.md	Update CHANGES .[sentence: 1,-1] md [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.20.0-RC2	Version 0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC2 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.20.0-RC3-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC3 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.20.0-RC2'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC2 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #1463 from benjchristensen/merge-1420  Merge Bug: Missing Emissions	Merge pull request #1463 from benjchristensen /merge -1420 Merge Bug[-2]:Missing Emissions [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge Bug: Missing Emissions  Notes and temporary fix	Merge Bug[-2]:Missing Emissions Notes and temporary fix [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1462 from benjchristensen/merge-perf-fix  Merge Perf Fix: Re-enable fast-path	Merge pull request #1462 from benjchristensen /merge -perf -fix Merge Perf Fix :Re -enable fast -path [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge Perf Fix: Re-enable fast-path	Merge Perf Fix :Re -enable fast -path [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1459 from benjchristensen/remove-onSetProducer  Remove Subscriber.onSetProducer	Merge pull request #1459 from benjchristensen /remove -onSetProducer Remove Subscriber .[sentence: 1,-1] onSetProducer [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Support OnSetProducer/Request Changes	Support[2]OnSetProducer /Request Changes [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge branch 'remove-onsetproducer' of github.com:abersnaze/RxJava into remove-onSetProducer	Merge branch 'remove -onsetproducer 'of github .[sentence: 1,-1] com :abersnaze /RxJava into remove -onSetProducer [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1458 from benjchristensen/remove-pivot  Remove Pivot Operator	Merge pull request #1458 from benjchristensen /remove -pivot Remove Pivot Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove Pivot Operator  as per https://github.com/Netflix/RxJava/issues/1402	Remove Pivot Operator as per https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /1402 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Removing unnecessary test	Removing unnecessary[-2]test [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Removing unnecessary test	Removing unnecessary[-2]test [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove test ... leave functional testing in core  The behavior of mergeDelayError has slightly changed.  It doesn't eagerly unsubscribe if the source keeps emitting after onError.	Remove test ...[sentence: 1,-1] leave functional testing in core The behavior of mergeDelayError has slightly changed .[sentence: 1,-1] It doesn't eagerly unsubscribe if the source[-2]keeps emitting after onError .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #1457 from benjchristensen/mergeDelayError-backpressure  MergeDelayError & OnErrorFlatMap w/ Merge	Merge pull request #1457 from benjchristensen /mergeDelayError -backpressure MergeDelayError &OnErrorFlatMap w /Merge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	MergeDelayError & OnErrorFlatMap w/ Merge	MergeDelayError &OnErrorFlatMap w /Merge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Removing onSetProducer from the API	Removing onSetProducer from the API [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Merge pull request #1453 from spodila/takeWhileFailure  New test case for takeWhile that currently fails	Merge pull request #1453 from spodila /takeWhileFailure New test case for takeWhile that currently fails[-3][sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #1454 from zsxwing/issue1451  Fix issue #1451	Merge pull request #1454 from zsxwing /issue1451 Fix issue #1451 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #1446 from benjchristensen/zip-backpressure  Zip with Backpressure Support	Merge pull request #1446 from benjchristensen /zip -backpressure Zip with Backpressure Support[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Debugging Test	Debugging Test [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorAll & Backpressure  Similar to filter, it needs to request(1) each time it filters an onNext.	OperatorAll &Backpressure Similar to filter ,it needs to request (1 )each time it filters an onNext .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix related classes for issue #1451	Fix related classes for issue #1451 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix issue #1451	Fix issue #1451 [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	New test case for takeWhile that currently fails	New test case for takeWhile that currently fails[-3][sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #1448 from zsxwing/rxscala-more  RxScala: Add Scala idiomatic methods	Merge pull request #1448 from zsxwing /rxscala -more RxScala :Add Scala idiomatic methods [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	RxScala: Add Scala idiomatic methods	RxScala :Add Scala idiomatic methods [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Zip with Backpressure Support  This supports both upstream and downstream backpressure.	Zip with Backpressure Support[2]This supports[2]both upstream and downstream backpressure .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	first pass at javadocs for new backpressure stuff	first pass at javadocs for new backpressure stuff [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.20.0-RC1	Version 0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC1 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.20.0-RC2-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC2 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.20.0-RC1'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC1 '.[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #1443 from benjchristensen/request-long-max-value  Infinite request with Long.MAX_VALUE instead of -1	Merge pull request #1443 from benjchristensen /request -long -max -value[2]Infinite request with Long .[sentence: 2,-1] MAX _VALUE[2]instead of -1 [sentence: 2,-1] [result: max + and - of any sentence]
2	-2	Infinite request with Long.MAX_VALUE instead of -1  Migrating to this after discussions at https://github.com/reactive-streams/reactive-streams/issues/62	Infinite request with Long .[sentence: 1,-1] MAX _VALUE[2]instead of -1 Migrating to this after discussions at https ://github .[sentence: 2,-1] com /reactive[-2]-streams /reactive[-2]-streams /issues /62 [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #1442 from benjchristensen/merge-bug  Merge Bug	Merge pull request #1442 from benjchristensen /merge -bug[-2]Merge Bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fix Merge Bug  Working on https://github.com/Netflix/RxJava/issues/1420	Fix Merge Bug[-2]Working on https ://github .[sentence: 1,-2] com /Netflix /RxJava /issues /1420 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	minor javadoc improvements	minor javadoc improvements[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Adding alt attributes to img tags in javadocs to avoid occasional build issues	Adding alt attributes to img tags in javadocs to avoid[-2]occasional build issues [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Correct static access warnings	Correct static[-2]access warnings [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add generics	Add generics [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add generics	Add generics [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove unused imports/locals	Remove unused imports /locals [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove cast	Remove cast [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move cast to parent function	Move cast to parent function [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1433 from Applied-Duality/async  Take 3	Merge pull request #1433 from Applied -Duality /async Take 3 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Copied from master	Copied from master [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Undo comments	Undo[-2]comments [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Remove cycles in CompositeException	Remove cycles in CompositeException [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Removed deprecated OnSubscribeFunc	Removed deprecated OnSubscribeFunc [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Forgot to undo	Forgot to undo[-2][sentence: 1,-2] [result: max + and - of any sentence]
2	-2	Revert "CompositeException does not mutate nested exceptions by attaching stacks, but instead"  This reverts commit f4ae92aa624923e9a632fb677730a2d6e04595e5.	Revert[-2]'CompositeException does not mutate nested exceptions by attaching stacks ,but instead 'This reverts[-2]commit f4ae92aa624923e9a632fb677730a2d6e04595e5 [+0.6 spelling mood emphasis].[sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Removed unnecessary variance	Removed unnecessary[-2]variance [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Publish signature  Less variance, more type inference	Publish signature Less variance ,more type inference [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1423 from stealthcode/ProducerIntToLong  Changed producer interface to work with long instead of int	Merge pull request #1423 from stealthcode /ProducerIntToLong Changed producer interface to work with long instead of int [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Changed producer interface to work with long instead of int	Changed producer interface to work with long instead of int [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1422 from benjchristensen/issue-1420  Concurrency Fixes for RxRingBuffer & Merge	Merge pull request #1422 from benjchristensen /issue -1420 Concurrency Fixes for RxRingBuffer &Merge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Concurrency Fixes for RxRingBuffer & Merge	Concurrency Fixes for RxRingBuffer &Merge [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1394 from gliptak/scalabindings  Gradle Builds: Change provided to testCompile	Merge pull request #1394 from gliptak /scalabindings Gradle Builds :Change provided to testCompile [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1421 from akarnokd/RangeBackpressureFix  Range backpressure concurrency & off-by-one bugfix	Merge pull request #1421 from akarnokd /RangeBackpressureFix Range backpressure concurrency &off -by -one bugfix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Range concurrency & off-by-one bugfix	Range concurrency &off -by -one bugfix [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove build provided references and separate JUnit tests	Remove build provided references and separate JUnit tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove build provided references (except for rxjava-android)	Remove build provided references (except for rxjava -android )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	'rxjava-contrib:rxjava-scalaz'	'rxjava -contrib :rxjava -scalaz '[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.19.6	Version 0 .[sentence: 1,-1] 19 .6 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1417 from benjchristensen/onStart  Proposal: Subscriber.onStart	Merge pull request #1417 from benjchristensen /onStart Proposal :Subscriber .[sentence: 1,-1] onStart [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Ignoring non-deterministic test  ... until someone can figure it out.  This code is far less important now since it is no longer used by merge.	Ignoring non -deterministic test ...[sentence: 1,-1] until someone can figure it out .[sentence: 1,-1] This code is far less important now since it is no longer used by merge .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	flatMapAsync test was non-deterministic	flatMapAsync test was non -deterministic [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Use Subscriber.onStart as idiomatic backpressure start point	Use Subscriber .[sentence: 1,-1] onStart as idiomatic backpressure start point [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1282 from abersnaze/closeable  utility function for creating observables for closeable resources	Merge pull request #1282 from abersnaze /closeable utility function for creating observables for closeable resources [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #1398 from zsxwing/rxscala-currying  RxScala: Use currying to improve type inference	Merge pull request #1398 from zsxwing /rxscala -currying RxScala :Use currying to improve[2]type inference [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1414 from benjchristensen/merge-fixes  Merge Fixes	Merge pull request #1414 from benjchristensen /merge -fixes Merge Fixes [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Test timing  Adjust timing for slower machines (such as CloudBees)	Test timing Adjust timing for slower machines (such as CloudBees )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Clarity about batching request	Clarity about batching request [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Fix Merge Bug  If the queue being drained did not complete due to the backpressure request being fulfilled, it could onComplete before draining the queue and miss values.	Fix Merge Bug[-2]If the queue being drained did not complete due to the backpressure request being fulfilled ,it could onComplete before draining the queue and miss[-2]values[2].[sentence: 2,-2] [result: max + and - of any sentence]
1	-1	Remove provided configuration for test dependencies	Remove provided configuration for test dependencies [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Set scalatest as testCompile dependency  Gradle now generates correct eclipse dependencies	Set scalatest as testCompile dependency Gradle now generates correct eclipse dependencies [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #1412 from benjchristensen/backpressure-9  Backpressure & 0.20.0-RC1	Merge pull request #1412 from benjchristensen /backpressure -9 Backpressure &0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC1 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Backpressure & 0.20.0-RC1	Backpressure &0 .[sentence: 1,-1] 20 .[sentence: 1,-1] 0 -RC1 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.19.4	Version 0 .[sentence: 1,-1] 19 .4 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.19.5-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 19 .[sentence: 1,-1] 5 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.19.4'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 19 .[sentence: 1,-1] 4 '.[sentence: 1,-1] [result: max + and - of any sentence]
