Positive	Negative	Text	Explanation
1	-1	Remove groupBy with selector.  Use groupBy.map instead.	Remove groupBy with selector .[sentence: 1,-1] Use groupBy .[sentence: 1,-1] map instead .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #905 from benjchristensen/scheduler-defaults-plugin  RxJavaSchedulers Plugin	Merge pull request #905 from benjchristensen /scheduler -defaults -plugin RxJavaSchedulers Plugin [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename RxJavaSchedulers to RxJavaDefaultSchedulers  Clearer semantic naming.	Rename RxJavaSchedulers to RxJavaDefaultSchedulers Clearer semantic naming .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #904 from benjchristensen/merge-subscriptions  Merge: Unsubscribe Completed Inner Observables	Merge pull request #904 from benjchristensen /merge -subscriptions Merge :Unsubscribe Completed Inner Observables [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #903 from benjchristensen/scheduler-visibility  Scheduler.Recurse fields should be private	Merge pull request #903 from benjchristensen /scheduler -visibility Scheduler .[sentence: 1,-1] Recurse fields should be private [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	RxJavaSchedulers Plugin  Allow setting different default schedulers for use by system.	RxJavaSchedulers Plugin Allow setting different default[-2]schedulers for use by system .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge: Unsubscribe Completed Inner Observables	Merge :Unsubscribe Completed Inner Observables [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Scheduler.Recurse fields should be private	Scheduler .[sentence: 1,-1] Recurse fields should be private [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #902 from johanhaleby/master  Fixed NullPointerException that may happen on timeout	Merge pull request #902 from johanhaleby /master Fixed NullPointerException that may happen on timeout [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed NullPointerException that may happen on timeout	Fixed NullPointerException that may happen on timeout [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #901 from benjchristensen/groupBy-unit-test  GroupBy Unit Test from #900	Merge pull request #901 from benjchristensen /groupBy -unit -test GroupBy Unit Test from #900 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	GroupBy Unit Test from #900  https://github.com/Netflix/RxJava/issues/900	GroupBy Unit Test from #900 https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /900 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.17.0-RC3-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 0 -RC3 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC2'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 0 -RC2 '.[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #898 from benjchristensen/safe-subscriber-plugin-error-handling  Handle illegal errors thrown from plugin	Merge pull request #898 from benjchristensen /safe[2]-subscriber -plugin -error[-2]-handling Handle illegal[-2]errors[-2]thrown from plugin [sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Handle illegal errors thrown from plugin	Handle illegal[-2]errors[-2]thrown from plugin [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #892 from benjchristensen/onErrorFlatMap  onErrorFlatMap + OnErrorThrowable	Merge pull request #892 from benjchristensen /onErrorFlatMap onErrorFlatMap +OnErrorThrowable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactor to more descriptive name: OnErrorThrowable.addValueAsLastCause	Refactor to more descriptive name :OnErrorThrowable .[sentence: 1,-1] addValueAsLastCause [sentence: 1,-1] [result: max + and - of any sentence]
2	-3	... 33 more  Note the final cause: Caused by: rx.exceptions.OnErrorThrowable$OnNextValue: OnError while emitting onNext value: fail  Then when onErrorFlatMap is used, it retrieves that final cause out to create an OnErrorThrowable so people don't have to go fetch it from the cause chain.	...[sentence: 1,-1] 33 more Note the final cause :Caused by :rx .[sentence: 1,-1] exceptions .[sentence: 1,-1] OnErrorThrowable$OnNextValue :OnError while emitting onNext value[2]:fail[-3]Then when onErrorFlatMap is used ,it retrieves that final cause out to create an OnErrorThrowable so people don't have to go fetch it from the cause chain .[sentence: 2,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #895 from zsxwing/android-operator  Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndro...	Merge pull request #895 from zsxwing /android -operator Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndro ...[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #883 from zsxwing/swing-thread-safe  Make Subscriptions of SwingObservable thread-safe	Merge pull request #883 from zsxwing /swing -thread -safe[2]Make Subscriptions of SwingObservable thread -safe[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	Make Subscriptions of SwingObservable thread-safe	Make Subscriptions of SwingObservable thread -safe[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndroidComponent	Rewrite OperationObserveFromAndroidComponent to OperatorObserveFromAndroidComponent [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #896 from abersnaze/observable-string-remove-7  removing java 7 dep	Merge pull request #896 from abersnaze /observable -string -remove -7 removing java 7 dep [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	removing java 7 dep	removing java 7 dep [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #885 from abersnaze/observable-string-from  Fixed an issue with the from(Reader) added a bunch of unit tests.	Merge pull request #885 from abersnaze /observable -string -from Fixed an issue with the from (Reader )added a bunch of unit tests .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #894 from benjchristensen/synchronize-isTerminated  Synchronized Operator Check for isTerminated	Merge pull request #894 from benjchristensen /synchronize -isTerminated Synchronized Operator Check for isTerminated [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Synchronized Operator Check for isTerminated  As per https://github.com/Netflix/RxJava/issues/872 make Synchronized reject events after terminal state. This class should not unsubscribe though. That is only for SafeSubscriber at the end.	Synchronized Operator Check for isTerminated As per https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /872 make Synchronized reject[-2]events after terminal state .[sentence: 1,-2] This class should not unsubscribe though .[sentence: 1,-1] That is only for SafeSubscriber[2]at the end .[sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #893 from benjchristensen/parallel  Change Parallel to use Long instead of Int	Merge pull request #893 from benjchristensen /parallel Change Parallel to use Long instead of Int [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change Parallel to use Long instead of Int	Change Parallel to use Long instead of Int [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	onErrorFlatMap + OnErrorThrowable	onErrorFlatMap +OnErrorThrowable [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactor OnErrorResumeNextViaFunction to Operator	Refactor OnErrorResumeNextViaFunction to Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #881 from benjchristensen/lift-performance  Lift Performance	Merge pull request #881 from benjchristensen /lift -performance Lift Performance [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix DebugHookTest as per direction from @abersnaze	Fix DebugHookTest as per direction from @abersnaze [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Lift Performance  Using `f.lift()` directly instead of `subscribe` improves ops/second on the included test from 5,907,721 ops/sec to 10,145,486 ops/sec	Lift Performance Using `f .[sentence: 1,-1] lift ()`directly instead of `subscribe `improves[2]ops /second on the included test from 5 ,907 ,721 ops /sec to 10 ,145 ,486 ops /sec [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #891 from benjchristensen/rx-util  Eliminate rx.util.* dumping grounds	Merge pull request #891 from benjchristensen /rx -util Eliminate[-2]rx .[sentence: 1,-2] util .*[sentence: 1,-1] dumping[-2]grounds [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	rx.util.functions deprecated proxies	rx .[sentence: 1,-1] util .[sentence: 1,-1] functions deprecated proxies [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Remove rx.util usage from sub-modules  All sub-modules and tests building and passing	Remove rx .[sentence: 1,-1] util usage from sub -modules All sub -modules and tests building and passing [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move rx.util.functions to rx.functions  Eliminate dumping ground of rx.util	Move rx .[sentence: 1,-1] util .[sentence: 1,-1] functions to rx .[sentence: 1,-1] functions Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update sub-modules	Update sub -modules [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move time based util classes to rx.schedulers  Eliminate dumping ground of rx.util	Move time based util classes to rx .[sentence: 1,-1] schedulers Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Move Exception Classes to rx.exceptions  Eliminate dumping ground of rx.util	Move Exception Classes to rx .[sentence: 1,-1] exceptions Eliminate[-2]dumping[-2]ground of rx .[sentence: 1,-2] util [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #890 from benjchristensen/subscribeOn-subscriptions  Split SubscribeOn into SubscribeOn/UnsubscribeOn	Merge pull request #890 from benjchristensen /subscribeOn -subscriptions Split SubscribeOn into SubscribeOn /UnsubscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Split SubscribeOn into SubscribeOn/UnsubscribeOn  Working with @headinthebox based on discussions at https://github.com/Netflix/RxJava/pull/869 and https://github.com/Netflix/RxJava/pull/880#issuecomment-35163539 we determined that there are times when `unsubscribeOn` behavior is needed.  The `subscribeOn` operator can not mix `subscribe` and `unsubscribe` scheduling behavior without breaking the `lift`/`Subscriber` behavior that allows unsubscribing synchronous sources. The newly added `unsubscribeOn` operator will not work with synchronous unsubscribes, but it will work for the targeted use cases such as UI event handlers.	Split SubscribeOn into SubscribeOn /UnsubscribeOn Working with @headinthebox based on discussions at https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /869 and https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /880 #issuecomment -35163539 we determined that there are times when `unsubscribeOn `behavior is needed .[sentence: 1,-1] The `subscribeOn `operator can not mix `subscribe `and `unsubscribe `scheduling behavior without breaking the `lift `/`Subscriber `behavior that allows unsubscribing synchronous sources[-2].[sentence: 1,-2] The newly added `unsubscribeOn `operator will not work with synchronous unsubscribes ,but it will work for the targeted use cases such as UI event handlers .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #888 from benjchristensen/observeOn-bounded-unbounded  Revert Bounded ObserveOn	Merge pull request #888 from benjchristensen /observeOn -bounded -unbounded Revert[-2]Bounded ObserveOn [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Revert Bounded ObserveOn	Revert[-2]Bounded ObserveOn [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #887 from benjchristensen/filter-cleanup  Remove Bad Filter Logic	Merge pull request #887 from benjchristensen /filter -cleanup Remove Bad[-2]Filter Logic [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Remove Bad Filter Logic  This code was accidentally committed during exploration of groupBy/subscribeOn.	Remove Bad[-2]Filter Logic This code was accidentally[-2]committed during exploration of groupBy /subscribeOn .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Fixed an issue with the from(Reader) added a bunch of unit tests.	Fixed an issue with the from (Reader )added a bunch of unit tests .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Merge pull request #880 from zsxwing/android-unsubscribe-thread-safe  Force ViewObservable be subscribed and unsubscribed in the UI thread	Merge pull request #880 from zsxwing /android -unsubscribe -thread -safe[2]Force[-2]ViewObservable be subscribed and unsubscribed in the UI thread [sentence: 2,-2] [result: max + and - of any sentence]
1	-2	Force ViewObservable be subscribed and unsubscribed in the UI thread	Force[-2]ViewObservable be subscribed and unsubscribed in the UI thread [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	fixing javadoc layout bugs	fixing javadoc layout bugs [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	0.17.0-RC2-SNAPSHOT	0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 0 -RC2 -SNAPSHOT [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.17.0-RC1'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 0 -RC1 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #877 from pyrtsa/patch-1  Correct synchronization guard in groupByUntil	Merge pull request #877 from pyrtsa /patch -1 Correct synchronization guard in groupByUntil [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #878 from benjchristensen/scheduleRecursive  Scheduler.scheduleRecursive	Merge pull request #878 from benjchristensen /scheduleRecursive Scheduler .[sentence: 1,-1] scheduleRecursive [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Scheduler.scheduleRecursive  Make recursive scheduling a first-class citizen without needing to refer to "this" which doesn't work inside lambdas (Java8/Scala/etc).          Schedulers.newThread().scheduleRecursive(new Action1<Recurse>() {             @Override             public void call(Recurse r) {                 System.out.println("do stuff on thread: " + Thread.currentThread() + " Time: " + System.nanoTime());                 r.schedule(100, TimeUnit.MILLISECONDS);             }         });	Scheduler .[sentence: 1,-1] scheduleRecursive Make recursive scheduling a first -class citizen without needing to refer to 'this 'which doesn't work inside lambdas (Java8 /Scala /etc ).[sentence: 1,-1] Schedulers .[sentence: 1,-1] newThread ().[sentence: 1,-1] scheduleRecursive (new Action1 <Recurse >(){@Override public void[-2]call (Recurse r ){System .[sentence: 1,-2] out .[sentence: 1,-1] println ('do stuff on thread :'+Thread .[sentence: 1,-1] currentThread ()+'Time :'+System .[sentence: 1,-1] nanoTime ());r .[sentence: 1,-1] schedule (100 ,TimeUnit .[sentence: 1,-1] MILLISECONDS );}});[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #876 from benjchristensen/751-merge  Manual Merge of #750	Merge pull request #876 from benjchristensen /751 -merge Manual Merge of #750 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Correct synchronization guard in groupByUntil  Can't see how `synchronized (key) { ... }` could have been correct here; `key` will hardly ever be the same instance for different invocations of `keySelector`, and the comment on line 73 clearly states `gate` to be the guard for `map`.	Correct synchronization guard in groupByUntil Can't see how `synchronized (key ){...[sentence: 1,-1] }`could have been correct here ;`key `will hardly ever be the same instance for different invocations of `keySelector `,and the comment on line 73 clearly states `gate `to be the guard for `map `.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	language-adaptors/rxjava-scala/src/test/scala/rx/lang/scala/ObservableTest.scala	language -adaptors /rxjava -scala /src /test /scala /rx /lang /scala /ObservableTest .[sentence: 1,-1] scala [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #869 from benjchristensen/subscribeOn+groupBy  subscribeOn + groupBy	Merge pull request #869 from benjchristensen /subscribeOn +groupBy subscribeOn +groupBy [sentence: 1,-1] [result: max + and - of any sentence]
2	-3	Revert to 1.8 as 1.10 is causing the build to fail  ... complicated build server issues ... apparently isn't going to be resolved until Gradle 1.12.	Revert[-2]to 1 .[sentence: 1,-2] 8 as 1 .[sentence: 1,-1] 10 is causing the build to fail[-3]...[sentence: 1,-3] complicated[-2]build server issues ...[sentence: 1,-2] apparently isn't going to be resolved[2]until Gradle 1 .[sentence: 2,-1] 12 .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #7 from zsxwing/subscribeOn+groupBy  Add timeout to CoundDownLatch, ignore InterruptException and fix the tes...	Merge pull request #7 from zsxwing /subscribeOn +groupBy Add timeout to CoundDownLatch ,ignore InterruptException[-2]and fix the tes ...[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #874 from davidmoten/master  Update CompositeSubscriptionTest.java	Merge pull request #874 from davidmoten /master Update CompositeSubscriptionTest .[sentence: 1,-1] java [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update CompositeSubscriptionTest.java  Fix apparent typo, unsubscription of s2 was not checked and should have been.	Update CompositeSubscriptionTest .[sentence: 1,-1] java Fix apparent typo ,unsubscription of s2 was not checked and should have been .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Add timeout to CoundDownLatch, ignore InterruptException and fix the test to be consistent with the new subscribeOn	Add timeout to CoundDownLatch ,ignore InterruptException[-2]and fix the test to be consistent with the new subscribeOn [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	0.17.0-RC1-SNAPSHOT	0 .[sentence: 1,-1] 17 .[sentence: 1,-1] 0 -RC1 -SNAPSHOT [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix Unit Tests related to SubscribeOn  - timeout test could be interrupted when unsubscribed - groupBy.subscribeOn needs blocking buffer	Fix Unit Tests related to SubscribeOn -timeout test could be interrupted[-2]when unsubscribed -groupBy .[sentence: 1,-2] subscribeOn needs blocking[-2]buffer [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	SubscribeOn Scheduler/Unsubscribe Behavior	SubscribeOn Scheduler /Unsubscribe Behavior [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadoc: document more exception throwing	javadoc :document more exception throwing [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Comment on Parallel  - the previously performed observeOn changes appear to have resolved the non-determinism	Comment on Parallel -the previously performed observeOn changes appear to have resolved[2]the non -determinism [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Hide Buffer/Blocking SubscribeOn Behavior  - I want to have it for internal usage but am not ready to publicly expose it.	Hide Buffer /Blocking[-2]SubscribeOn Behavior -I want to have it for internal usage but am not ready to publicly expose[-2]it .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	javadoc changes: add nest() diagram, make some 0.17-related corrections, fix typos, make formatting consistent & 112-column	javadoc changes :add nest ()diagram ,make some 0 .[sentence: 1,-1] 17 -related corrections ,fix typos ,make formatting consistent &112 -column [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #870 from zsxwing/timeout-scala  Add the selector variants of timeout in RxScala	Merge pull request #870 from zsxwing /timeout -scala Add the selector variants of timeout in RxScala [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add the selector variants of timeout in RxScala	Add the selector variants of timeout in RxScala [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	GroupBy and SubscribeOn Tests Passing	GroupBy and SubscribeOn Tests Passing [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	TestSubscriber.awaitTerminalEventAndUnsubscribeOnTimeout	TestSubscriber .[sentence: 1,-1] awaitTerminalEventAndUnsubscribeOnTimeout [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge branch 'BlockingBufferUntilExperiment' of github.com:akarnokd/RxJava into subscribeOn-blockingBuffer	Merge branch 'BlockingBufferUntilExperiment[-2]'of github .[sentence: 1,-2] com :akarnokd /RxJava into subscribeOn -blockingBuffer[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #866 from benjchristensen/operator-touchup  Update OperationScan to OperatorScan	Merge pull request #866 from benjchristensen /operator -touchup Update OperationScan to OperatorScan [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update OperationScan to OperatorScan  Migrate to use updated conventions of Operator* classes that implement rx.Observable.Operator	Update OperationScan to OperatorScan Migrate to use updated conventions of Operator *classes that implement rx .[sentence: 1,-1] Observable .[sentence: 1,-1] Operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #790 from abersnaze/scan  Convert to scan to use lift	Merge pull request #790 from abersnaze /scan Convert to scan to use lift [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Convert to scan to use lift	Convert to scan to use lift [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #862 from zsxwing/timeout-docs  Update the timeout docs	Merge pull request #862 from zsxwing /timeout -docs Update the timeout docs [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #863 from Acardiac/swing-rel-mouse-motion  Optimize SwingMouseEventSource.fromRelativeMouseMotion	Merge pull request #863 from Acardiac /swing -rel -mouse -motion Optimize SwingMouseEventSource .[sentence: 1,-1] fromRelativeMouseMotion [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #860 from abersnaze/merge-generics  Fixing the generics for merge and lift	Merge pull request #860 from abersnaze /merge -generics Fixing the generics for merge and lift [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Check child unsubscription status more eagerly.	Check child unsubscription status more eagerly .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Added bounded buffering capability to SubscribeOn	Added bounded buffering capability to SubscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Optimize Swing-RelativeMouseMotion pipeline	Optimize Swing -RelativeMouseMotion pipeline [sentence: 1,-1] [result: max + and - of any sentence]
