Positive	Negative	Text	Explanation
1	-2	Fix Observable.window static/instance bug  - reported at https://github.com/Netflix/RxJava/pull/349#issuecomment-23946707	Fix Observable .[sentence: 1,-1] window static[-2]/instance bug[-2]-reported at https ://github .[sentence: 1,-2] com /Netflix /RxJava /pull /349 #issuecomment -23946707 [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	add methods to Scala Wrapper (3) and find interesting questions  They are marked with TODO	add methods to Scala Wrapper (3 )and find interesting[2]questions They are marked with TODO [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	work around scalac bug by giving explicit type parameter to Observable constructor	work around scalac bug[-2]by giving explicit type parameter to Observable constructor [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	work around scalac bug by removing `extends AnyVal`	work around scalac bug[-2]by removing `extends AnyVal `[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	removed a few unused imports	removed a few unused imports [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Pulled in all the changes from master that happened in the meantime...	Pulled in all the changes from master that happened in the meantime ...[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	add methods to Scala Wrapper (2) and find scalac bug	add methods to Scala Wrapper (2 )and find scalac bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	add methods to Scala Wrapper (1)	add methods to Scala Wrapper (1 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	set up stubs for Scala Observable and its testing	set up stubs for Scala Observable and its testing [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.12.0 Changes	Version 0 .[sentence: 1,-1] 12 .[sentence: 1,-1] 0 Changes [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 0.12.0	Version 0 .[sentence: 1,-1] 12 .0 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - new version commit:  '0.12.1-SNAPSHOT'.	[Gradle Release Plugin ]-new version commit :'0 .[sentence: 1,-1] 12 .[sentence: 1,-1] 1 -SNAPSHOT '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	[Gradle Release Plugin] - pre tag commit:  '0.12.0'.	[Gradle Release Plugin ]-pre tag commit :'0 .[sentence: 1,-1] 12 .[sentence: 1,-1] 0 '.[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	0.12.0-SNAPSHOT	0 .[sentence: 1,-1] 12 .[sentence: 1,-1] 0 -SNAPSHOT [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #349 from benjchristensen/window-operator  Window Operator	Merge pull request #349 from benjchristensen /window -operator Window Operator [sentence: 1,-1] [result: max + and - of any sentence]
3	-3	made the public window methods more generic via the basic (lol) super/extends fluff; also simplified api by removing a few useless super definitions (there's no super of Opening and Closing)	made the public window methods more generic via the basic (lol[2])super[3]/extends fluff ;also simplified api by removing a few useless[-3]super[3]definitions (there's no super[3]of Opening and Closing )[sentence: 3,-3] [result: max + and - of any sentence]
1	-1	removed raw Func0s from the chunks	removed raw Func0s from the chunks [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	made WINDOW_MAKER typed	made WINDOW _MAKER typed [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #348 from benjchristensen/switchOnNext  switchDo to switchOnNext	Merge pull request #348 from benjchristensen /switchOnNext switchDo to switchOnNext [sentence: 1,-1] [result: max + and - of any sentence]
3	-1	Merge branch 'OperationWindow' of https://github.com/RallySoftware/RxJava  - updated to use new OnSubscribeFunc - updated to use super/extends generics	Merge branch 'OperationWindow 'of https ://github .[sentence: 1,-1] com /RallySoftware /RxJava -updated to use new OnSubscribeFunc -updated to use super[3]/extends generics [sentence: 3,-1] [result: max + and - of any sentence]
1	-1	Merge window operator commit to master  This is from commit http://github.com/RallySoftware/RxJava/commit/71335e4ed1531b1542c7b304a6d3337145e0b2df	Merge window operator commit to master This is from commit http ://github .[sentence: 1,-1] com /RallySoftware /RxJava /commit /71335e4ed1531b1542c7b304a6d3337145e0b2df [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	SwitchDo  - remove instance method - rename to switchOnNext (leaving behind deprecated switchDo for now)  See https://github.com/Netflix/RxJava/issues/342	SwitchDo -remove instance method -rename to switchOnNext (leaving behind deprecated switchDo for now )See https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /342 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Cleanup Javadocs	Cleanup Javadocs [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #347 from benjchristensen/scala-unit-tests  Fixing Scala unit tests after previous commits accidentally broke them	Merge pull request #347 from benjchristensen /scala -unit -tests Fixing Scala unit tests after previous commits accidentally[-2]broke[-2]them [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fixing Scala unit tests after previous commits accidentally broke them	Fixing Scala unit tests after previous commits accidentally[-2]broke[-2]them [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #346 from benjchristensen/BlockingObservable  BlockingObservable Refactor	Merge pull request #346 from benjchristensen /BlockingObservable[-2]BlockingObservable[-2]Refactor [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	BlockingObservable Refactor  No longer extends from Observable. If someone chooses to use BlockingObservable the intent is to leave the Observable so it shouldn't show the non-blocking operators. Remove duplicate static methods, similar to how done on Observable in earlier commit.	BlockingObservable[-2]Refactor No longer extends from Observable .[sentence: 1,-2] If someone chooses to use BlockingObservable[-2]the intent is to leave the Observable so it shouldn't show the non -blocking[-2]operators .[sentence: 1,-2] Remove duplicate static[-2]methods ,similar to how done on Observable in earlier commit .[sentence: 1,-2] [result: max + and - of any sentence]
