Positive	Negative	Text	Explanation
1	-1	remove unused code that was the subject of varargs warnings, remove unused import	remove unused code that was the subject of varargs warnings ,remove unused import [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2862 from davidmoten/test-warnings  Cleanup warnings in test source	Merge pull request #2862 from davidmoten /test -warnings Cleanup warnings in test source[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2864 from davidmoten/main-warnings  IndexedRingBuffer.getInstance can infer type	Merge pull request #2864 from davidmoten /main -warnings IndexedRingBuffer .[sentence: 1,-1] getInstance can infer type [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	use simpler naming in Action1, Func1 because is used as a default for IDEs when generating implementing methods	use simpler naming in Action1 ,Func1 because is used as a default[-2]for IDEs when generating implementing methods [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	add generic type to IndexedRingBuffer.POOL and modifiy IndexedRingBuffer.getInstance so that infers type	add generic type to IndexedRingBuffer .[sentence: 1,-1] POOL and modifiy IndexedRingBuffer .[sentence: 1,-1] getInstance so that infers type [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2861 from davidmoten/zipRace-fix  Ensure OperatorZipTest.testZipRace does not fail on slower machines	Merge pull request #2861 from davidmoten /zipRace -fix Ensure OperatorZipTest .[sentence: 1,-1] testZipRace does not fail[-3][=0 negation]on slower machines [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	warnings cleanup in test source	warnings cleanup in test source[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-1	ensure OperatorZipTest.testZipRace does not fail on slower machines	ensure OperatorZipTest .[sentence: 1,-1] testZipRace does not fail[-3][=0 negation]on slower machines [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2860 from davidmoten/OperatorSingle-request-accounting  OperatorSingle should request exactly what it needs	Merge pull request #2860 from davidmoten /OperatorSingle -request -accounting OperatorSingle should request exactly what it needs [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2854 from akarnokd/AbstractOnSubscribeRequestFix  Fixes wrong request accounting in AbstractOnSubscribe	Merge pull request #2854 from akarnokd /AbstractOnSubscribeRequestFix Fixes wrong[-2]request accounting in AbstractOnSubscribe [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	OperatorSingle should request exactly what it needs	OperatorSingle should request exactly what it needs [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed request accounting, increased visibility of BackpressureUtils	Fixed request accounting ,increased visibility of BackpressureUtils [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2859 from davidmoten/doOnRequest-fix-2  OperatorDoOnRequest should unsubscribe from upstream	Merge pull request #2859 from davidmoten /doOnRequest -fix -2 OperatorDoOnRequest should unsubscribe from upstream [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	fix unsub of OperatorDoOnRequest and add more unit tests	fix unsub of OperatorDoOnRequest and add more unit tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2852 from akarnokd/RetryOldSubscribeFix  Change retryWhen to eagerly ignore an error'd source's subsequent events	Merge pull request #2852 from akarnokd /RetryOldSubscribeFix Change retryWhen to eagerly ignore an error'd[-2]source's[-2]subsequent events [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Merge pull request #2851 from zsxwing/fix-debounce  Add 'request(Long.MAX_VALUE)' in 'onStart' to fix the backpressure issue of debounce	Merge pull request #2851 from zsxwing /fix -debounce Add 'request (Long .[sentence: 1,-1] MAX _VALUE[2])'in 'onStart 'to fix the backpressure issue of debounce [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Change retryWhen to eagerly ignore an error'd source's subsequent events	Change retryWhen to eagerly ignore an error'd[-2]source's[-2]subsequent events [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add a unit test for debounce's backpressure issue	Add a unit test for debounce's backpressure issue [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Add 'request(Long.MAX_VALUE)' in 'onStart' to fix the backpressure issue of debounce	Add 'request (Long .[sentence: 1,-1] MAX _VALUE[2])'in 'onStart 'to fix the backpressure issue of debounce [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2845 from akarnokd/Issue2844Fix  Fix for repeat: wrong target of request	Merge pull request #2845 from akarnokd /Issue2844Fix Fix for repeat :wrong[-2]target of request [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fix for issue 2844: wrong target of request on repeat	Fix for issue 2844 :wrong[-2]target of request on repeat [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2838 from avram/patch-1  Fix typo in OnSubscribe interface's Javadoc	Merge pull request #2838 from avram /patch -1 Fix typo in OnSubscribe interface's Javadoc [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix typo in OnSubscribe interface's Javadoc	Fix typo in OnSubscribe interface's Javadoc [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2825 from fatroom/repeat_javadoc  Fixed javadoc for Observable.repeat() method	Merge pull request #2825 from fatroom /repeat _javadoc Fixed javadoc for Observable .[sentence: 1,-1] repeat ()method [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed javadoc for Observable.repeat() method	Fixed javadoc for Observable .[sentence: 1,-1] repeat ()method [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2837 from akarnokd/TestFixes0318  Fixed a non-deterministic test and a few scheduler leaks.	Merge pull request #2837 from akarnokd /TestFixes0318 Fixed a non -deterministic test and a few scheduler leaks .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fixed a non-deterministic test and a few scheduler leaks.	Fixed a non -deterministic test and a few scheduler leaks .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	increase memory for test	increase memory for test [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add .gradle to cache	Add .[sentence: 1,-1] gradle to cache [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Removing debug	Removing debug [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	memory for test  Attempt at fixing build failures https://github.com/ReactiveX/RxJava/issues/2832	memory for test Attempt at fixing build failures[-3]https ://github .[sentence: 1,-3] com /ReactiveX /RxJava /issues /2832 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Adding caching to Travis	Adding caching to Travis [sentence: 1,-1] [result: max + and - of any sentence]
1	-3	Debug build failures	Debug build failures[-3][sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #2831 from akarnokd/OnBackpressureDropWithActionReduced  testOnBackpressureDropWithAction restored original test count	Merge pull request #2831 from akarnokd /OnBackpressureDropWithActionReduced testOnBackpressureDropWithAction restored original test count [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Checking if the test change is the main cause or not.	Checking if the test change is the main cause or not .[sentence: 1,-1] [result: max + and - of any sentence]
1	-3	javadocs: adding @since annotation; adjusting failed @link targets to @code	javadocs :adding @since annotation ;adjusting failed[-3]@link targets to @code [sentence: 1,-3] [result: max + and - of any sentence]
1	-1	Merge pull request #2632 from simonbasle/plugErrorRenderer  Implement hook to render specific types in OnNextValue	Merge pull request #2632 from simonbasle /plugErrorRenderer Implement hook to render specific types in OnNextValue [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2807 from artem-zinnatullin/correct-interfaces  Corrected all Java interfaces declarations	Merge pull request #2807 from artem -zinnatullin /correct -interfaces Corrected all Java interfaces declarations [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2823 from rspieldenner/maven_sync  Enable maven central sync via bintray	Merge pull request #2823 from rspieldenner /maven _sync Enable maven central sync via bintray [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Enable maven central sync via bintray	Enable maven central sync via bintray [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2818 from akarnokd/SubjectJavadocFix  Small fix for the getValue javadoc in AsyncSubject and BehaviorSubject	Merge pull request #2818 from akarnokd /SubjectJavadocFix Small fix for the getValue javadoc in AsyncSubject and BehaviorSubject [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Small fix in the sentences of getValue.	Small fix in the sentences of getValue .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2817 from akarnokd/OnBackpressureDropWithActionFix  Fix for non-deterministic: testOnBackpressureDropWithAction	Merge pull request #2817 from akarnokd /OnBackpressureDropWithActionFix Fix for non -deterministic :testOnBackpressureDropWithAction [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Added more to take to decrease the likelyhood that nothing is dropped.	Added more to take to decrease[-2]the likelyhood that nothing is dropped .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	800kb jar.	800kb jar .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	1.0.8	1 .[sentence: 1,-1] 0 .8 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2809 from akarnokd/TakeUntilTerminationFix  Fixed takeUntil not unsubscribing from either of the observables in case	Merge pull request #2809 from akarnokd /TakeUntilTerminationFix Fixed takeUntil not unsubscribing from either of the observables in case [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2804 from akarnokd/Perf0225  ObserveOn throughput enhancements	Merge pull request #2804 from akarnokd /Perf0225 ObserveOn throughput enhancements [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	revert eager static ref to plugin + better exception handling around render	revert[-2]eager static[-2]ref to plugin +better exception handling around render [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Fixed takeUntil not unsubscribing from either of the observables in case of a terminal condition.	Fixed takeUntil not unsubscribing from either of the observables in case of a terminal condition .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Corrected all Java interfaces declarations	Corrected all Java interfaces declarations [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	ObserveOn throughput enhancements	ObserveOn throughput enhancements [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	statically reference the plugin and mark as experimental	statically reference the plugin and mark as experimental [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Implement hook to render specific types in OnNextValue	Implement hook to render specific types in OnNextValue [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add Experimental to onBackpressureDrop(Action1)	Add Experimental to onBackpressureDrop (Action1 )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2776 from stevenzwu/issues-2764  issue-2764: add new operator onBackpressureDrop(Action1 onDrop)	Merge pull request #2776 from stevenzwu /issues -2764 issue -2764 :add new operator onBackpressureDrop (Action1 onDrop )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2788 from zsxwing/publish-no-subscriber  Fix the bug that 'publish' will cache items when no subscriber	Merge pull request #2788 from zsxwing /publish -no -subscriber Fix the bug[-2]that 'publish 'will cache items when no subscriber [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Merge pull request #2777 from stevenzwu/typo  fix several typos	Merge pull request #2777 from stevenzwu /typo fix several typos [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2779 from davidmoten/connect-returns-null  OperatorMulticast.connect(connection) should not return null	Merge pull request #2779 from davidmoten /connect -returns -null OperatorMulticast .[sentence: 1,-1] connect (connection )should not return null [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Fix the bug that 'publish' will cache items when no subscriber	Fix the bug[-2]that 'publish 'will cache items when no subscriber [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	shouldSubscribe boolean variable not required	shouldSubscribe boolean variable not required [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	issue-2764: add new operator onBackpressureDrop(Action1 onDrop)	issue -2764 :add new operator onBackpressureDrop (Action1 onDrop )[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	revert visibility of fields and add == this check for guarded subscription	revert[-2]visibility of fields and add ==this check for guarded subscription [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	fix typo in comment	fix typo in comment [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	OperatorMulticast.connect(connection) should return first subscription on multiple calls, address possible race condition provoking IAE	OperatorMulticast .[sentence: 1,-1] connect (connection )should return first subscription on multiple calls ,address possible race condition provoking IAE [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	fix several typos	fix several typos [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2767 from akarnokd/ScalarScheduleOn  Optimized scalar observeOn/subscribeOn	Merge pull request #2767 from akarnokd /ScalarScheduleOn Optimized scalar observeOn /subscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2771 from davidmoten/range-request-overflow  OnSubscribeRange request overflow check	Merge pull request #2771 from davidmoten /range -request -overflow[-2]OnSubscribeRange request overflow[-2]check [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	add request overflow check to OnSubscribeRange	add request overflow[-2]check to OnSubscribeRange [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2770 from davidmoten/onBackpressureDrop-request-overflow  OperatorOnBackpressureDrop request overflow check	Merge pull request #2770 from davidmoten /onBackpressureDrop -request -overflow[-2]OperatorOnBackpressureDrop request overflow[-2]check [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	add request overflow check to OperatorOnBackpressureDrop	add request overflow[-2]check to OperatorOnBackpressureDrop [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Merge pull request #2769 from davidmoten/combineLatest-request-overflow  OperatorCombineLatest request overflow check	Merge pull request #2769 from davidmoten /combineLatest -request -overflow[-2]OperatorCombineLatest request overflow[-2]check [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	add request overflow check for combineLatest	add request overflow[-2]check for combineLatest [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Fix typo	Fix typo [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Optimized scalar observeOn/subscribeOn	Optimized scalar observeOn /subscribeOn [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	javadocs: withLatestFrom diagram, @since annotations, standardize on formatting and terminology, add compiler nags for missing content	javadocs :withLatestFrom diagram ,@since annotations ,standardize on formatting and terminology ,add compiler nags[-2]for missing content [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	1.0.7	1 .[sentence: 1,-1] 0 .7 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2760 from akarnokd/WithLatestFrom  Operator: WithLatestFrom	Merge pull request #2760 from akarnokd /WithLatestFrom Operator :WithLatestFrom [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2762 from akarnokd/SubscriptionOpt  Optimized isUnsubscribed check	Merge pull request #2762 from akarnokd /SubscriptionOpt Optimized isUnsubscribed check [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2759 from davidmoten/using-redev  Observable.using should use unsafeSubscribe and enable eager disposal	Merge pull request #2759 from davidmoten /using -redev Observable .[sentence: 1,-1] using should use unsafeSubscribe and enable eager disposal[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	using should use unsafeSubscribe, allow eager disposal to enable the synchronous case	using should use unsafeSubscribe ,allow eager disposal[-2]to enable the synchronous case [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Optimized isUnsubscribed check	Optimized isUnsubscribed check [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Experimental annotation.	Experimental annotation .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Operator WithLatestFrom	Operator WithLatestFrom [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2655 from akarnokd/Issue2654  SwitchOnNext: fix upstream producer replacing the ops own producer	Merge pull request #2655 from akarnokd /Issue2654 SwitchOnNext :fix upstream producer replacing the ops own producer [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Restore merge changes: not related to the bug	Restore merge changes :not related to the bug[-2][sentence: 1,-2] [result: max + and - of any sentence]
1	-2	SwitchOnNext: fixed wrong producer	SwitchOnNext :fixed wrong[-2]producer [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	javadocs: adding (+ correcting one) @since annotations	javadocs :adding (+correcting one )@since annotations [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Explicit build + snapshot	Explicit build +snapshot [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Delete publishViaTravis.sh	Delete publishViaTravis .[sentence: 1,-1] sh [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Conditional logic for pull request	Conditional logic for pull request [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	javadocs: add @since annotations to new methods; fix formatting, polish wording for new Subscriber constructor	javadocs :add @since annotations to new methods ;fix formatting ,polish wording for new Subscriber constructor [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Version 1.0.6	Version 1 .[sentence: 1,-1] 0 .6 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Fix Pull Request Conditionals	Fix Pull Request Conditionals [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2627 from akarnokd/FlatMapMaxConcurrent  FlatMap overloads with maximum concurrency parameter	Merge pull request #2627 from akarnokd /FlatMapMaxConcurrent FlatMap overloads with maximum concurrency parameter [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2648 from akarnokd/OnCompletedFix  TakeWhile: don't unsubscribe downstream.	Merge pull request #2648 from akarnokd /OnCompletedFix TakeWhile :don't unsubscribe downstream .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2601 from akarnokd/CommonUnsubscribeThrow  Added common Exceptions.throwIfAny to throw a collection of exceptions	Merge pull request #2601 from akarnokd /CommonUnsubscribeThrow Added common Exceptions .[sentence: 1,-1] throwIfAny to throw a collection of exceptions [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2580 from akarnokd/ComputationSchedulerConfig  Allow configuring the maximum number of computation scheduler threads	Merge pull request #2580 from akarnokd /ComputationSchedulerConfig Allow configuring the maximum number of computation scheduler threads [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	TakeWhile: don't unsubscribe downstream.	TakeWhile :don't unsubscribe downstream .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2644 from jtulach/MissingClassThrowsError  Missing Unsafe class yields NoClassDefFoundError	Merge pull request #2644 from jtulach /MissingClassThrowsError Missing Unsafe[-2]class yields NoClassDefFoundError [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Missing Unsafe class yields NoClassDefFoundError so checking for Exception is not really appropriate. Let's catch all throwables.	Missing Unsafe[-2]class yields NoClassDefFoundError so checking for Exception is not really appropriate .[sentence: 1,-2] Let's catch all throwables .[sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Merge pull request #2642 from zsxwing/fix-memory-leak  Fix a potential memory leak in schedulePeriodically	Merge pull request #2642 from zsxwing /fix -memory -leak[-2]Fix a potential memory leak[-2]in schedulePeriodically [sentence: 1,-2] [result: max + and - of any sentence]
2	-1	Use MultipleAssignmentSubscription to save an import	Use MultipleAssignmentSubscription to save[2]an import [sentence: 2,-1] [result: max + and - of any sentence]
1	-2	Revert the change in recursiveAction	Revert[-2]the change in recursiveAction [sentence: 1,-2] [result: max + and - of any sentence]
1	-2	Fix a potential memory leak in schedulePeriodically	Fix a potential memory leak[-2]in schedulePeriodically [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Update build.gradle	Update build .[sentence: 1,-1] gradle [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Create gradle.properties  as per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73331618	Create gradle .[sentence: 1,-1] properties as per https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /2586 #issuecomment -73331618 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Update build.gradle  I don't enjoy trial and error with build systems.	Update build .[sentence: 1,-1] gradle I don't enjoy[3][*-0.5 approx. negated multiplier]trial and error[-2]with build systems .[sentence: 1,-2] [result: max + and - of any sentence]
1	-1	project.setProperty('release.scope', 'patch')  as per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73316386	project .[sentence: 1,-1] setProperty ('release .[sentence: 1,-1] scope ','patch ')as per https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /2586 #issuecomment -73316386 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	reverting release.scope=patch	reverting[-2]release .[sentence: 1,-2] scope =patch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	release.scope=patch	release .[sentence: 1,-1] scope =patch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reenable Snapshot	Reenable Snapshot [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2630 from akarnokd/FixSubscriberLoss  Cast back Observer to Subscriber if passed to subscribe(Observer)	Merge pull request #2630 from akarnokd /FixSubscriberLoss Cast back Observer to Subscriber if passed to subscribe (Observer )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Cast back Observer to Subscriber if passed to subscribe(Observer)	Cast back Observer to Subscriber if passed to subscribe (Observer )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2622 from akarnokd/EmptyObservable  Changed Observable.empty() into a stateless constant observable.	Merge pull request #2622 from akarnokd /EmptyObservable Changed Observable .[sentence: 1,-1] empty ()into a stateless constant observable .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #2607 from davidmoten/refcount-comments  OnSubscribeRefCount - improve comments	Merge pull request #2607 from davidmoten /refcount -comments OnSubscribeRefCount -improve[2]comments [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2628 from akarnokd/BuildFix3  Make travis run a proper build.	Merge pull request #2628 from akarnokd /BuildFix3 Make travis run a proper build .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Make travis run a proper build.	Make travis run a proper build .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	FlatMap overloads with maximum concurrency parameter	FlatMap overloads with maximum concurrency parameter [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Disable Snapshot	Disable[-2]Snapshot [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	Add release.travisci Property  As per https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-73136205	Add release .[sentence: 1,-1] travisci Property As per https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /2586 #issuecomment -73136205 [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	add diagram for new takeUntil variant and a few other related javadoc tweaks and remove a troublesome unicode ligature from SpscArrayQueue.java that's causing a compiler warning	add diagram for new takeUntil variant and a few other related javadoc tweaks and remove a troublesome[-2]unicode ligature from SpscArrayQueue .[sentence: 1,-2] java that's causing a compiler warning [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Changed empty into a stateless constant observable.	Changed empty into a stateless constant observable .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Merge pull request #2610 from akarnokd/BuildFix2  Build at least as if it was a pull request.	Merge pull request #2610 from akarnokd /BuildFix2 Build at least as if it was a pull request .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Build at least as if it was a pull request.	Build at least as if it was a pull request .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Merge pull request #2609 from akarnokd/BuildFix  Fixed comment and missing value	Merge pull request #2609 from akarnokd /BuildFix Fixed comment and missing value[2][sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Script fix	Script fix [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Fixed comment and missing value	Fixed comment and missing value[2][sentence: 2,-1] [result: max + and - of any sentence]
2	-1	improve OnSubscribeRefCount comments	improve[2]OnSubscribeRefCount comments [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Snapshot with Patch Version  See https://github.com/ReactiveX/RxJava/issues/2586#issuecomment-72937790	Snapshot with Patch Version See https ://github .[sentence: 1,-1] com /ReactiveX /RxJava /issues /2586 #issuecomment -72937790 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Reporting stackoverflow caused stackoverflow	Reporting stackoverflow caused stackoverflow [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Use buildViaTravis for all flows	Use buildViaTravis for all flows [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Add Release Branch	Add Release Branch [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Update buildViaTravis.sh	Update buildViaTravis .[sentence: 1,-1] sh [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Add Snapshot Support	Add Snapshot Support[2][sentence: 2,-1] [result: max + and - of any sentence]
